date,hour,occupied,start_available,price,occupied_start,comedy_event,concert,flights_cancelled,flights_cancelled_notice,large_event,national_holiday,school_holiday,show,sports,travel_disruption,travel_disruption_notice,weather,otb_today_hour,airport_open,last_hour
2016-02-14,19,0,15,96.0,255,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0
2016-02-14,20,1,15,100.0,255,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0
2016-02-14,21,1,14,98.0,255,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0
2016-02-14,22,1,13,99.0,255,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0
2016-02-14,23,3,12,94.0,255,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1
2016-02-15,0,0,96,94.0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-15,1,0,96,95.0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-15,2,0,96,95.0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-15,3,1,96,95.0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-15,4,1,95,95.0,245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-15,5,0,94,92.0,245,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2016-02-15,6,1,94,93.0,245,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2016-02-15,7,1,93,90.0,245,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
2016-02-15,8,3,92,92.0,245,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
2016-02-15,9,0,89,93.0,245,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
2016-02-15,10,1,89,93.0,245,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
2016-02-15,11,0,88,93.0,245,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
2016-02-15,12,3,88,83.0,245,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
2016-02-15,13,7,85,139.0,245,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
2016-02-15,14,20,78,83.0,245,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
2016-02-15,15,10,58,81.0,245,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0
2016-02-15,16,18,48,81.0,245,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0
2016-02-15,17,6,30,83.0,245,0,0,0,0,0,0,0,0,0,0,0,0,66,1,0
2016-02-15,18,0,24,83.0,245,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0
2016-02-15,19,9,24,83.0,245,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0
2016-02-15,20,0,15,86.0,245,0,0,0,0,0,0,0,0,0,0,0,0,81,1,0
2016-02-15,21,0,15,84.0,245,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0
2016-02-15,22,3,15,80.0,245,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0
2016-02-15,23,1,12,78.0,245,0,0,0,0,0,0,0,0,0,0,0,0,84,0,1
2016-02-16,0,3,82,86.0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-16,1,1,79,83.0,261,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2016-02-16,2,1,78,79.0,261,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2016-02-16,3,2,77,83.0,261,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2016-02-16,4,0,75,86.0,261,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2016-02-16,5,1,75,79.0,261,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2016-02-16,6,0,74,82.0,261,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
2016-02-16,7,0,74,84.0,261,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
2016-02-16,8,6,74,79.0,261,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
2016-02-16,9,4,68,94.0,261,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
2016-02-16,10,4,64,97.0,261,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
2016-02-16,11,5,60,82.0,261,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
2016-02-16,12,7,55,82.0,261,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
2016-02-16,13,1,48,79.0,261,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
2016-02-16,14,4,47,78.0,261,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0
2016-02-16,15,1,43,82.0,261,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0
2016-02-16,16,6,42,84.0,261,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0
2016-02-16,17,3,36,78.0,261,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0
2016-02-16,18,5,33,78.0,261,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0
2016-02-16,19,2,28,79.0,261,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0
2016-02-16,20,0,26,81.0,261,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0
2016-02-16,21,3,26,83.0,261,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
2016-02-16,22,1,23,81.0,261,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
2016-02-16,23,0,22,76.0,261,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1
2016-02-17,0,4,103,84.0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-17,1,1,99,82.0,249,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2016-02-17,2,0,98,82.0,249,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2016-02-17,3,0,98,83.0,249,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2016-02-17,4,1,98,82.0,249,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2016-02-17,5,1,97,84.0,249,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2016-02-17,6,1,96,80.0,249,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2016-02-17,7,1,95,85.0,249,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
2016-02-17,8,4,94,83.0,249,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
2016-02-17,9,0,90,84.0,249,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
2016-02-17,10,3,90,79.0,249,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
2016-02-17,11,0,87,85.0,249,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
2016-02-17,12,6,87,84.0,249,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
2016-02-17,13,6,81,80.0,249,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
2016-02-17,14,6,75,79.0,249,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
2016-02-17,15,4,69,85.0,249,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
2016-02-17,16,5,65,84.0,249,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0
2016-02-17,17,6,60,80.0,249,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0
2016-02-17,18,10,54,81.0,249,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0
2016-02-17,19,4,44,86.0,249,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0
2016-02-17,20,3,40,80.0,249,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0
2016-02-17,21,7,37,85.0,249,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0
2016-02-17,22,3,30,85.0,249,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0
2016-02-17,23,9,27,76.0,249,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1
2016-02-18,0,0,111,80.0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-18,1,0,111,80.0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-18,2,0,111,80.0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-18,3,0,111,82.0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-18,4,1,111,85.0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-18,5,0,110,79.0,229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-18,6,3,110,80.0,229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-02-18,7,2,107,79.0,229,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
2016-02-18,8,1,105,79.0,229,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
2016-02-18,9,4,104,87.0,229,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
2016-02-18,10,1,100,83.0,229,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
2016-02-18,11,3,99,84.0,229,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
2016-02-18,12,4,96,81.0,229,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
2016-02-18,13,8,92,82.0,229,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
2016-02-18,14,1,84,86.0,229,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
2016-02-18,15,4,83,83.0,229,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0
2016-02-18,16,4,79,84.0,229,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
2016-02-18,17,6,75,81.0,229,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0
2016-02-18,18,4,69,86.0,229,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0
2016-02-18,19,4,65,85.0,229,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0
2016-02-18,20,5,61,83.0,229,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0
2016-02-18,21,6,56,85.0,229,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
2016-02-18,22,0,50,85.0,229,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
2016-02-18,23,9,50,81.0,229,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1
2016-02-19,0,0,102,88.0,231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-19,1,1,102,84.0,231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-19,2,0,101,84.0,231,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-02-19,3,2,101,81.0,231,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-02-19,4,0,99,85.0,231,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-02-19,5,0,99,79.0,231,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-02-19,6,1,99,84.0,231,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-02-19,7,1,98,82.0,231,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
2016-02-19,8,1,97,84.0,231,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2016-02-19,9,0,96,85.0,231,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-02-19,10,2,96,84.0,231,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-02-19,11,3,94,85.0,231,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0
2016-02-19,12,1,91,89.0,231,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2016-02-19,13,1,90,91.0,231,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2016-02-19,14,4,89,88.0,231,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0
2016-02-19,15,2,85,91.0,231,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2016-02-19,16,0,83,87.0,231,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2016-02-19,17,6,83,87.0,231,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2016-02-19,18,18,77,88.0,231,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0
2016-02-19,19,0,59,88.0,231,0,0,0,0,0,0,1,0,0,0,0,0,43,1,0
2016-02-19,20,4,59,89.0,231,0,0,0,0,0,0,1,0,0,0,0,0,43,1,0
2016-02-19,21,4,55,86.0,231,0,0,0,0,0,0,1,0,0,0,0,0,47,0,0
2016-02-19,22,3,51,93.0,231,0,0,0,0,0,0,1,0,0,0,0,0,51,0,0
2016-02-19,23,5,48,92.0,231,0,0,0,0,0,0,1,0,0,0,0,0,54,0,1
2016-02-20,0,0,69,88.0,263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-20,1,0,69,89.0,263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-20,2,0,69,85.0,263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-20,3,1,69,85.0,263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-20,4,1,68,88.0,263,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-02-20,5,0,67,89.0,263,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-02-20,6,0,67,85.0,263,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-02-20,7,4,67,90.0,263,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
2016-02-20,8,1,63,91.0,263,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-02-20,9,7,62,87.0,263,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0
2016-02-20,10,3,55,87.0,263,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0
2016-02-20,11,0,52,90.0,263,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2016-02-20,12,3,52,105.0,263,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2016-02-20,13,3,49,105.0,263,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0
2016-02-20,14,0,46,100.0,263,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0
2016-02-20,15,0,46,105.0,263,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0
2016-02-20,16,2,46,101.0,263,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0
2016-02-20,17,1,44,104.0,263,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0
2016-02-20,18,3,43,101.0,263,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0
2016-02-20,19,1,40,105.0,263,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0
2016-02-20,20,1,39,105.0,263,0,0,0,0,0,0,1,0,0,0,0,0,30,1,0
2016-02-20,21,6,38,103.0,263,0,0,0,0,0,0,1,0,0,0,0,0,31,0,0
2016-02-20,22,1,32,101.0,263,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0
2016-02-20,23,1,31,102.0,263,0,0,0,0,0,0,1,0,0,0,0,0,38,0,1
2016-02-21,0,1,112,103.0,234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-21,1,1,111,103.0,234,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-02-21,2,0,110,106.0,234,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-02-21,3,1,110,102.0,234,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-02-21,4,0,109,102.0,234,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-02-21,5,3,109,102.0,234,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-02-21,6,1,106,104.0,234,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0
2016-02-21,7,2,105,85.0,234,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0
2016-02-21,8,3,103,80.0,234,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2016-02-21,9,3,100,84.0,234,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2016-02-21,10,1,97,83.0,234,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2016-02-21,11,13,96,82.0,234,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2016-02-21,12,3,83,80.0,234,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0
2016-02-21,13,4,80,83.0,234,0,0,0,0,0,0,1,0,0,0,0,0,32,1,0
2016-02-21,14,4,76,79.0,234,0,0,0,0,0,0,1,0,0,0,0,0,36,1,0
2016-02-21,15,4,72,80.0,234,0,0,0,0,0,0,1,0,0,0,0,0,40,1,0
2016-02-21,16,3,68,76.0,234,0,0,0,0,0,0,1,0,0,0,0,0,44,1,0
2016-02-21,17,3,65,85.0,234,0,0,0,0,0,0,1,0,0,0,0,0,47,1,0
2016-02-21,18,6,62,83.0,234,0,0,0,0,0,0,1,0,0,0,0,0,50,1,0
2016-02-21,19,25,56,83.0,234,0,0,0,0,0,0,1,0,0,0,0,0,56,1,0
2016-02-21,20,2,31,83.0,234,0,0,0,0,0,0,1,0,0,0,0,0,81,1,0
2016-02-21,21,1,29,83.0,234,0,0,0,0,0,0,1,0,0,0,0,0,83,0,0
2016-02-21,22,5,28,81.0,234,0,0,0,0,0,0,1,0,0,0,0,0,84,0,0
2016-02-21,23,9,23,79.0,234,0,0,0,0,0,0,1,0,0,0,0,0,89,0,1
2016-02-22,0,2,170,80.0,164,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2016-02-22,1,1,168,79.0,164,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0
2016-02-22,2,0,167,80.0,164,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0
2016-02-22,3,0,167,79.0,164,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0
2016-02-22,4,1,167,79.0,164,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0
2016-02-22,5,2,166,78.0,164,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0
2016-02-22,6,1,164,75.0,164,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0
2016-02-22,7,1,163,75.0,164,0,0,0,0,0,1,1,0,0,0,0,0,7,1,0
2016-02-22,8,1,162,77.0,164,0,0,0,0,0,1,1,0,0,0,0,0,8,1,0
2016-02-22,9,2,161,72.0,164,0,0,0,0,0,1,1,0,0,0,0,0,9,1,0
2016-02-22,10,2,159,72.0,164,0,0,0,0,0,1,1,0,0,0,0,0,11,1,0
2016-02-22,11,3,157,69.0,164,0,0,0,0,0,1,1,0,0,0,0,0,13,1,0
2016-02-22,12,2,154,68.0,164,0,0,0,0,0,1,1,0,0,0,0,0,16,1,0
2016-02-22,13,1,152,74.0,164,0,0,0,0,0,1,1,0,0,0,0,0,18,1,0
2016-02-22,14,1,151,72.0,164,0,0,0,0,0,1,1,0,0,0,0,0,19,1,0
2016-02-22,15,6,150,73.0,164,0,0,0,0,0,1,1,0,0,0,0,0,20,1,0
2016-02-22,16,4,144,70.0,164,0,0,0,0,0,1,1,0,0,0,0,0,26,1,0
2016-02-22,17,1,140,73.0,164,0,0,0,0,0,1,1,0,0,0,0,0,30,1,0
2016-02-22,18,3,139,69.0,164,0,0,0,0,0,1,1,0,0,0,0,0,31,1,0
2016-02-22,19,2,136,72.0,164,0,0,0,0,0,1,1,0,0,0,0,0,34,1,0
2016-02-22,20,0,134,69.0,164,0,0,0,0,0,1,1,0,0,0,0,0,36,1,0
2016-02-22,21,5,134,71.0,164,0,0,0,0,0,1,1,0,0,0,0,0,36,0,0
2016-02-22,22,4,129,70.0,164,0,0,0,0,0,1,1,0,0,0,0,0,41,0,0
2016-02-22,23,6,125,70.0,164,0,0,0,0,0,1,1,0,0,0,0,0,45,0,1
2016-02-23,0,1,174,72.0,167,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2016-02-23,1,1,173,71.0,167,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2016-02-23,2,0,172,70.0,167,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0
2016-02-23,3,0,172,73.0,167,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0
2016-02-23,4,0,172,70.0,167,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0
2016-02-23,5,1,172,72.0,167,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0
2016-02-23,6,0,171,74.0,167,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0
2016-02-23,7,1,171,71.0,167,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0
2016-02-23,8,4,170,73.0,167,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0
2016-02-23,9,1,166,67.0,167,0,0,0,0,0,1,1,0,0,0,0,0,8,1,0
2016-02-23,10,1,165,68.0,167,0,0,0,0,0,1,1,0,0,0,0,0,9,1,0
2016-02-23,11,3,164,71.0,167,0,0,0,0,0,1,1,0,0,0,0,0,10,1,0
2016-02-23,12,11,161,68.0,167,0,0,0,0,0,1,1,0,0,0,0,0,13,1,0
2016-02-23,13,1,150,67.0,167,0,0,0,0,0,1,1,0,0,0,0,0,24,1,0
2016-02-23,14,1,149,70.0,167,0,0,0,0,0,1,1,0,0,0,0,0,25,1,0
2016-02-23,15,2,148,70.0,167,0,0,0,0,0,1,1,0,0,0,0,0,26,1,0
2016-02-23,16,4,146,70.0,167,0,0,0,0,0,1,1,0,0,0,0,0,28,1,0
2016-02-23,17,0,142,72.0,167,0,0,0,0,0,1,1,0,0,0,0,0,32,1,0
2016-02-23,18,0,142,69.0,167,0,0,0,0,0,1,1,0,0,0,0,0,32,1,0
2016-02-23,19,5,142,69.0,167,0,0,0,0,0,1,1,0,0,0,0,0,32,1,0
2016-02-23,20,9,137,71.0,167,0,0,0,0,0,1,1,0,0,0,0,0,37,1,0
2016-02-23,21,3,128,70.0,167,0,0,0,0,0,1,1,0,0,0,0,0,46,0,0
2016-02-23,22,3,125,74.0,167,0,0,0,0,0,1,1,0,0,0,0,0,49,0,0
2016-02-23,23,2,122,71.0,167,0,0,0,0,0,1,1,0,0,0,0,0,52,0,1
2016-02-24,0,2,99,69.0,238,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2016-02-24,1,1,97,74.0,238,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0
2016-02-24,2,1,96,71.0,238,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0
2016-02-24,3,0,95,70.0,238,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0
2016-02-24,4,1,95,71.0,238,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0
2016-02-24,5,1,94,68.0,238,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0
2016-02-24,6,0,93,74.0,238,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0
2016-02-24,7,1,93,73.0,238,0,0,0,0,0,1,1,0,0,0,0,0,6,1,0
2016-02-24,8,3,92,71.0,238,0,0,0,0,0,1,1,0,0,0,0,0,7,1,0
2016-02-24,9,2,89,68.0,238,0,0,0,0,0,1,1,0,0,0,0,0,10,1,0
2016-02-24,10,3,87,82.0,238,0,0,0,0,0,1,1,0,0,0,0,0,12,1,0
2016-02-24,11,3,84,80.0,238,0,0,0,0,0,1,1,0,0,0,0,0,15,1,0
2016-02-24,12,1,81,85.0,238,0,0,0,0,0,1,1,0,0,0,0,0,18,1,0
2016-02-24,13,4,80,80.0,238,0,0,0,0,0,1,1,0,0,0,0,0,19,1,0
2016-02-24,14,2,76,84.0,238,0,0,0,0,0,1,1,0,0,0,0,0,23,1,0
2016-02-24,15,2,74,81.0,238,0,0,0,0,0,1,1,0,0,0,0,0,25,1,0
2016-02-24,16,4,72,84.0,238,0,0,0,0,0,1,1,0,0,0,0,0,27,1,0
2016-02-24,17,4,68,82.0,238,0,0,0,0,0,1,1,0,0,0,0,0,31,1,0
2016-02-24,18,7,64,80.0,238,0,0,0,0,0,1,1,0,0,0,0,0,35,1,0
2016-02-24,19,1,57,81.0,238,0,0,0,0,0,1,1,0,0,0,0,0,42,1,0
2016-02-24,20,7,56,84.0,238,0,0,0,0,0,1,1,0,0,0,0,0,43,1,0
2016-02-24,21,2,49,82.0,238,0,0,0,0,0,1,1,0,0,0,0,0,50,0,0
2016-02-24,22,3,47,82.0,238,0,0,0,0,0,1,1,0,0,0,0,0,52,0,0
2016-02-24,23,29,44,79.0,238,0,0,0,0,0,1,1,0,0,0,0,0,55,0,1
2016-02-25,0,0,92,84.0,249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-25,1,0,92,82.0,249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-25,2,0,92,87.0,249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-25,3,0,92,77.0,249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-25,4,0,92,85.0,249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-25,5,2,92,87.0,249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-25,6,0,90,81.0,249,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-02-25,7,4,90,86.0,249,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
2016-02-25,8,3,86,89.0,249,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-02-25,9,0,83,87.0,249,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2016-02-25,10,2,83,87.0,249,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2016-02-25,11,1,81,91.0,249,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2016-02-25,12,3,80,86.0,249,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2016-02-25,13,2,77,89.0,249,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2016-02-25,14,4,75,118.0,249,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2016-02-25,15,7,71,108.0,249,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0
2016-02-25,16,5,64,87.0,249,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0
2016-02-25,17,2,59,88.0,249,0,0,0,0,0,0,1,0,0,0,0,0,33,1,0
2016-02-25,18,7,57,88.0,249,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0
2016-02-25,19,3,50,85.0,249,0,0,0,0,0,0,1,0,0,0,0,0,42,1,0
2016-02-25,20,2,47,91.0,249,0,0,0,0,0,0,1,0,0,0,0,0,45,1,0
2016-02-25,21,1,45,86.0,249,0,0,0,0,0,0,1,0,0,0,0,0,47,0,0
2016-02-25,22,1,44,92.0,249,0,0,0,0,0,0,1,0,0,0,0,0,48,0,0
2016-02-25,23,2,43,87.0,249,0,0,0,0,0,0,1,0,0,0,0,0,49,0,1
2016-02-26,0,1,65,85.0,261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-26,1,0,64,91.0,261,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-02-26,2,0,64,91.0,261,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-02-26,3,1,64,92.0,261,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-02-26,4,0,63,85.0,261,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-02-26,5,1,63,88.0,261,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2016-02-26,6,1,62,90.0,261,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2016-02-26,7,0,61,85.0,261,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
2016-02-26,8,0,61,86.0,261,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
2016-02-26,9,0,61,86.0,261,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
2016-02-26,10,2,61,90.0,261,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
2016-02-26,11,4,59,85.0,261,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2016-02-26,12,4,55,83.0,261,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0
2016-02-26,13,4,51,90.0,261,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0
