date,Gold Price,USD GBP,US 10 Year Bond Price,VIX,S&P500,returns
2007-03-26,664.1,0.5078,95.3994,13.16,1437.5,-0.006203560614846004
2007-03-27,664.41,0.5087,95.4034,13.48,1428.609985,-0.007997684900157497
2007-03-28,665.56,0.5098,95.3796,14.98,1417.22998,0.003732748638745425
2007-03-29,661.5,0.5097,95.3577,15.14,1422.530029,-0.001174685276248579
2007-03-30,663.8,0.5082,95.3557,14.64,1420.859985,0.002593697234898922
2007-04-02,622.0,0.5147,95.3976,11.51,1424.550049,0.009237307277883855
2007-04-03,622.0,0.5147,95.3976,11.51,1437.77002,0.0011121983334751648
2007-04-04,674.35,0.506,95.3518,13.24,1439.369995,0.003045314214144793
2007-04-05,688.85,0.5019,95.3618,12.91,1443.76001,0.0005885499614015806
2007-04-09,681.8,0.4967,95.4534,22.78,1444.609985,0.00261322651305692
2007-04-10,738.0,0.4905,95.4903,18.44,1448.390015,-0.006594525236637443
2007-04-11,738.0,0.4905,95.4903,18.44,1438.869995,0.006187116886271459
2007-04-12,801.7,0.4856,96.1074,23.79,1447.800049,0.0034819313316115457
2007-04-13,685.52,0.5034,95.2392,12.2,1452.849976,0.010598542550911928
2007-04-16,690.21,0.5026,95.2654,11.98,1468.329956,0.0021430128301610073
2007-04-17,686.55,0.4983,95.3197,12.14,1471.47998,0.0006929531095630705
2007-04-18,690.05,0.4978,95.3498,12.42,1472.5,-0.0012027739764905617
2007-04-19,682.95,0.4992,95.3358,12.54,1470.72998,0.009218087257968348
2007-04-20,691.95,0.4994,95.3297,12.07,1484.349976,-0.002306644554132628
2007-04-23,689.15,0.4998,95.3598,13.04,1480.930054,-0.00035120586619033717
2007-04-24,683.65,0.4995,95.3798,13.12,1480.410034,0.01008803386065504
2007-04-25,686.25,0.4996,95.3498,13.21,1495.420044,-0.0007827245431879368
2007-04-26,674.75,0.5022,95.3036,12.79,1494.25,-0.00012050516910601059
2007-04-27,681.55,0.5006,95.3076,12.45,1494.069946,-0.007861748594643862
2007-04-30,678.45,0.5001,95.3778,14.22,1482.369995,0.00264768818200725
2007-05-01,607.4,0.5183,95.3558,12.14,1486.300049,0.00645158845942092
2007-05-02,648.45,0.5101,95.1979,10.55,1495.920044,0.00431575181685769
2007-05-03,636.6,0.5207,95.505,19.63,1502.390015,0.002147586763797722
2007-05-04,674.45,0.5074,95.3218,13.23,1505.619995,0.002560437226487911
2007-05-07,649.5,0.4971,94.8598,15.48,1509.47998,-0.0011666506881931064
2007-05-08,649.5,0.4971,94.8598,15.48,1507.719971,0.003218216277854772
2007-05-09,681.8,0.4951,95.5331,24.58,1512.579956,-0.01405458164945252
2007-05-10,742.7,0.4897,95.3644,16.91,1491.469971,0.00959531553840837
2007-05-11,806.5,0.4806,95.6662,24.31,1505.849976,-0.0017945847288848911
2007-05-14,669.75,0.5052,95.3064,13.96,1503.150024,-0.0013048345399898405
2007-05-15,672.05,0.5035,95.2984,14.01,1501.189941,0.008589543307378008
2007-05-16,662.15,0.5058,95.2904,13.5,1514.140015,-0.0009184444038751185
2007-05-17,657.65,0.5064,95.2483,13.51,1512.75,0.006588724214163112
2007-05-18,661.75,0.5064,95.1999,12.76,1522.75,0.001542055208871048
2007-05-21,663.25,0.5072,95.21799999999999,13.3,1525.099976,-0.0006427749018180599
2007-05-22,659.25,0.5064,95.1755,13.06,1524.119995,-0.0012079610092171874
2007-05-23,661.85,0.5034,95.1532,13.24,1522.280029,-0.009749940302464764
2007-05-24,654.65,0.5039,95.1613,14.08,1507.51001,0.005437868169802348
2007-05-25,656.0,0.5041,95.1428,13.34,1515.72998,0.0015689723358450743
2007-05-29,656.85,0.5048,95.1182,13.53,1518.109985,0.007951907598382978
2007-05-30,653.45,0.5061,95.1325,12.83,1530.22998,0.00025484097900668246
2007-05-31,660.5,0.5051,95.1121,13.05,1530.619995,0.0037300634535451078
2007-06-01,660.5,0.5051,95.1121,13.05,1536.339966,0.0018468998990968824
2007-06-04,675.0,0.5088,95.2515,15.96,1539.180054,-0.005361416422735184
2007-06-05,675.0,0.5088,95.2515,15.96,1530.949951,-0.00890325905287025
2007-06-06,670.75,0.5019,95.0359,14.87,1517.380005,-0.01772596142361063
2007-06-07,655.9,0.4973,94.8176,14.72,1490.719971,0.011306236664920893
2007-06-08,672.1,0.4923,95.2629,22.94,1507.670044,0.0009612542423588961
2007-06-11,825.0,0.479,95.6274,21.39,1509.119995,-0.010739177616517161
2007-06-12,802.2,0.4931,95.9924,20.96,1493.0,0.015070095897611867
2007-06-13,651.75,0.5068,94.8021,14.73,1515.670044,0.004804742258067554
2007-06-14,651.95,0.5079,94.7788,13.64,1522.969971,0.006505555218701673
2007-06-15,655.35,0.506,94.8373,13.94,1532.910034,-0.0012141053917746275
2007-06-18,656.35,0.5042,94.8665,13.42,1531.050049,0.0017292781860551326
2007-06-19,661.45,0.5028,94.9186,12.85,1533.699951,-0.013694428150960603
2007-06-20,654.55,0.5017,94.8684,14.67,1512.839966,0.006161392055905935
2007-06-21,652.04,0.5019,94.8137,14.21,1522.189941,-0.01297968929017578
2007-06-22,654.3,0.5001,94.87,15.75,1502.560059,-0.0032130607392917908
2007-06-25,651.0,0.5006,94.92,16.65,1497.73999,-0.003243449870889258
2007-06-26,640.9,0.5003,94.92200000000001,18.89,1492.890015,0.00896899620758135
2007-06-27,643.65,0.5002,94.9198,15.53,1506.339966,-0.00041832308524501245
2007-06-28,648.95,0.4993,94.8967,15.54,1505.709961,-0.0015685865574622526
2007-06-29,649.65,0.4978,94.9756,16.23,1503.349976,0.01063936477256698
2007-07-02,651.45,0.5074,95.2568,10.32,1519.430054,0.0035738571773847364
2007-07-03,649.0,0.5173,95.5129,15.24,1524.869995,0.00034752923644982696
2007-07-05,688.75,0.5018,95.3738,13.15,1525.400024,0.0032985507274150287
2007-07-06,659.15,0.5055,94.87,17.06,1530.439941,0.0009209024213035872
2007-07-09,700.8,0.4929,95.6184,26.23,1531.849976,-0.0142870250733735
2007-07-10,700.8,0.4929,95.6184,26.23,1510.119995,0.005705104474579113
2007-07-11,831.1,0.4752,95.6916,26.49,1518.76001,0.018875707245190523
2007-07-12,794.8,0.4925,95.8952,20.85,1547.699951,0.0030966085488028363
2007-07-13,666.9,0.4916,94.9072,15.15,1552.5,-0.0019213163664273292
2007-07-16,664.9,0.4911,94.9615,15.59,1549.52002,-9.68249917815159e-05
2007-07-17,664.9,0.4886,94.9509,15.63,1549.369995,-0.0020674596997643747
2007-07-18,673.0,0.4871,94.9717,16.0,1546.170044,0.0044590939417235576
2007-07-19,677.5,0.4881,94.9841,15.23,1553.079956,-0.012296153485008314
2007-07-20,683.4,0.4863,95.0503,16.95,1534.099976,0.004857468374216689
2007-07-23,681.6,0.4856,95.0523,16.81,1541.569946,-0.020003161313461314
2007-07-24,681.0,0.4848,95.0915,18.55,1511.040039,0.004654762071933129
2007-07-25,674.9,0.4869,95.1017,18.1,1518.089966,-0.023615148557984807
2007-07-26,662.9,0.488,95.2146,20.74,1482.660034,-0.016120829479302063
2007-07-27,661.2,0.494,95.243,24.17,1458.949951,0.010201791306621345
2007-07-30,665.0,0.4939,95.198,20.87,1473.910034,-0.012727292464770524
2007-07-31,664.3,0.4923,95.2612,23.52,1455.27002,0.0072165667887582625
2007-08-01,610.0,0.516,95.3478,12.0,1465.810059,0.004349816408697343
2007-08-02,660.45,0.5105,95.2681,10.44,1472.199951,-0.026945788016430793
2007-08-03,651.8,0.5186,95.4875,14.29,1433.060059,0.023864079918644546
2007-08-06,648.85,0.5076,94.9009,14.84,1467.670044,0.006140474659607041
2007-08-07,648.85,0.5076,94.9009,14.84,1476.709961,0.01397375259023506
2007-08-08,674.8,0.4909,95.1233,21.45,1497.48999,-0.030098066427410124
2007-08-09,674.8,0.4909,95.1233,21.45,1453.089966,0.0003784658431715238
2007-08-10,733.3,0.4912,95.3644,17.46,1453.640015,-0.0004954110702071642
2007-08-13,669.5,0.4969,95.2401,26.57,1452.920044,-0.018323395580440133
2007-08-14,669.1,0.5008,95.2757,27.68,1426.540039,-0.014005458327901737
2007-08-15,667.7,0.5028,95.2757,30.67,1406.699951,0.0032435214382137566
2007-08-16,652.3,0.5043,95.3428,30.83,1411.27002,0.024269565909413253
2007-08-17,657.8,0.5042,95.3153,29.99,1445.939941,-0.00026968241544092844
2007-08-20,656.8,0.5031,95.3743,26.33,1445.550049,0.0010854650757029915
2007-08-21,657.3,0.5046,95.4096,25.25,1447.119995,0.0116448207641204
2007-08-22,660.8,0.5018,95.3548,22.89,1464.069946,-0.001072891596349794
2007-08-23,660.1,0.4985,95.3548,22.62,1462.5,0.011469017971046913
2007-08-24,668.2,0.4965,95.3844,20.72,1479.369995,-0.008539951876494258
2007-08-27,667.6,0.49700000000000005,95.4373,22.72,1466.790039,-0.023752943098998582
2007-08-28,662.5,0.4995,95.4938,26.3,1432.359985,0.021685051386465735
2007-08-29,667.5,0.4956,95.4413,23.81,1463.76001,-0.004189774697245226
2007-08-30,665.3,0.4971,95.4939,25.06,1457.640015,0.011154302890660269
2007-08-31,673.3,0.4958,95.4708,23.38,1473.98999,0.010413809272772426
2007-09-04,670.75,0.5095,95.2575,13.14,1489.420044,-0.011567773710578934
2007-09-05,680.55,0.5016,95.3382,12.88,1472.290039,0.004242872676493891
2007-09-06,680.55,0.5016,95.3382,12.88,1478.550049,-0.017053037077488103
2007-09-07,660.4,0.4962,94.8618,15.16,1453.550049,-0.0012736241287942811
2007-09-10,737.9,0.4908,95.3525,16.12,1451.699951,0.013540236354139154
2007-09-11,832.0,0.4784,95.7867,28.5,1471.48999,4.761658744934457e-05
2007-09-12,832.0,0.4784,95.7867,28.5,1471.560059,0.008384315761919904
2007-09-13,708.3,0.4938,95.5357,24.76,1483.949951,0.00020217573342455296
2007-09-14,707.6,0.4981,95.5456,24.92,1484.25,-0.0051335692721187895
2007-09-17,717.9,0.5013,95.53399999999999,26.48,1476.650024,0.02878958172587238
2007-09-18,723.5,0.4967,95.5283,20.35,1519.780029,0.006067959765416489
2007-09-19,721.3,0.4998,95.4542,20.03,1529.030029,-0.006745938281096175
2007-09-20,733.8,0.4981,95.3043,20.45,1518.75,0.004598464335745744
2007-09-21,731.5,0.495,95.3797,19.0,1525.75,-0.005270308079215718
2007-09-24,730.5,0.4945,95.3718,19.37,1517.72998,-0.00034268816859532174
2007-09-25,731.7,0.4954,95.3758,18.6,1517.209961,0.005396714626971874
2007-09-26,728.8,0.4961,95.3798,17.63,1525.420044,0.00389948210985689
2007-09-27,734.5,0.4932,95.43700000000001,17.0,1531.380005,-0.003027999810377809
2007-09-28,743.6,0.4885,95.4135,18.0,1526.75,0.013202159841425101
2007-10-01,611.3,0.5176,95.3157,11.47,1547.040039,-0.0002650793372074041
2007-10-02,611.3,0.5176,95.3157,11.47,1546.630005,-0.004562248496323171
2007-10-03,611.3,0.5176,95.3157,11.47,1539.589966,0.002108726735737092
2007-10-04,677.9,0.5069,95.2816,12.68,1542.839966,0.009514881228372005
2007-10-05,665.65,0.505,95.3621,13.6,1557.589966,-0.0032216981444925324
2007-10-08,672.8,0.4942,95.1924,28.3,1552.579956,0.008063646429863142
2007-10-09,703.1,0.4932,95.678,27.38,1565.150024,-0.0017137974947405074
2007-10-10,741.1,0.4896,95.3505,16.67,1562.469971,-0.005171809599601555
2007-10-11,741.1,0.4896,95.3505,16.67,1554.410034,0.0047429593363536695
2007-10-12,808.2,0.4887,95.8433,20.74,1561.800049,-0.008416732455120854
2007-10-15,759.4,0.4895,95.3228,19.25,1548.709961,-0.006594867213852258
2007-10-16,760.5,0.4919,95.3527,20.02,1538.530029,0.0017598467955015145
2007-10-17,754.8,0.4901,95.4478,18.54,1541.23999,-0.0007529461887335094
2007-10-18,768.2,0.4891,95.5107,18.5,1540.079956,-0.025949311293501174
2007-10-19,765.2,0.4874,95.6085,22.96,1500.630005,0.003791176404775306
2007-10-22,754.2,0.4919,95.5892,21.64,1506.329956,0.008764339586536265
2007-10-23,759.7,0.4875,95.59700000000001,20.41,1519.589966,-0.0024444075433028567
2007-10-24,763.7,0.4878,95.6612,20.8,1515.880005,-0.0009767949519586868
2007-10-25,769.3,0.4875,95.6225,21.17,1514.400024,0.013693456956080785
2007-10-26,785.2,0.4873,95.5994,19.56,1535.280029,0.0037057709727508353
2007-10-29,791.8,0.4849,95.6189,19.87,1540.97998,-0.006484371678976945
2007-10-30,782.1,0.4836,95.62100000000001,21.07,1531.02002,0.011920661126221727
2007-10-31,796.8,0.4808,95.5292,18.53,1549.380005,-0.026778889034761902
2007-11-01,611.6,0.5141,95.2695,10.87,1508.439941,0.0008018866759279048
2007-11-02,611.6,0.5141,95.2695,10.87,1509.650024,-0.00496709312638882
2007-11-05,670.85,0.5047,95.3283,12.95,1502.170044,0.011977205166379528
2007-11-06,653.65,0.5078,94.8486,14.71,1520.27002,-0.029809726749323782
2007-11-07,660.6,0.49200000000000005,94.914,16.64,1475.619995,-0.0005761780776055682
2007-11-08,660.6,0.49200000000000005,94.914,16.64,1474.77002,-0.014390062248090467
2007-11-09,712.6,0.4918,95.6321,25.27,1453.699951,-0.010038452273283665
2007-11-12,797.1,0.4916,96.0306,23.59,1439.180054,0.028677784302958455
2007-11-13,802.0,0.4829,95.7365,24.1,1481.050049,-0.007094477896587622
2007-11-14,812.0,0.4872,95.75,25.94,1470.579956,-0.013300488797118362
2007-11-15,788.3,0.489,95.8597,28.06,1451.150024,0.00521668047664939
2007-11-16,786.3,0.4867,95.833,25.49,1458.73999,-0.017614481592899443
2007-11-19,782.0,0.4877,95.9286,26.01,1433.27002,0.0044761635525355425
2007-11-20,802.8,0.4839,95.9039,24.88,1439.699951,-0.016055077614078237
2007-11-21,800.22,0.4842,95.9933,26.84,1416.77002,0.0167494256728198
2007-11-23,823.8,0.4848,96.0011,25.61,1440.699951,-0.023512966221032407
2007-11-26,824.6,0.4828,96.1609,28.91,1407.219971,0.014819795017321316
2007-11-27,812.6,0.4834,96.0523,26.28,1428.22998,0.028159624047125617
2007-11-28,804.5,0.4802,95.9653,24.11,1469.02002,0.00047636130816593164
2007-11-29,793.4,0.4851,96.0656,23.97,1469.719971,0.00774018494210809
2007-11-30,783.55,0.4863,96.0621,22.87,1481.140015,-0.005904736089061726
2007-12-03,650.5,0.5175,95.4484,13.99,1472.420044,-0.006561737852109379
2007-12-04,676.1,0.5052,95.2655,12.71,1462.790039,0.015075915246122404
2007-12-05,676.1,0.5052,95.2655,12.71,1485.01001,0.014924972470671559
2007-12-06,647.25,0.5065,94.7072,16.67,1507.339966,-0.0017795037896393214
2007-12-07,666.8,0.4925,94.8761,15.54,1504.660034,0.007481894267819288
2007-12-10,749.85,0.4912,95.3188,17.73,1515.959961,-0.025595871691870022
2007-12-11,793.5,0.4871,95.7867,31.09,1477.650024,0.006031879426582491
2007-12-12,813.6,0.4885,95.9107,22.47,1486.589966,0.0012235752787053673
2007-12-13,797.3,0.4899,95.7989,22.56,1488.410034,-0.013841622648071714
2007-12-14,794.87,0.4957,95.766,23.27,1467.949951,-0.015134854636280842
2007-12-17,793.3,0.4949,95.8551,24.52,1445.900024,0.006260159428020147
2007-12-18,802.75,0.4964,95.8821,22.64,1454.97998,-0.0013617564904761519
2007-12-19,802.3,0.5005,95.9722,21.68,1453.0,0.0048882361109857
2007-12-20,796.4,0.5041,95.9493,20.58,1460.119995,0.016532422787980013
2007-12-21,811.8,0.5042,95.8321,18.47,1484.459961,0.00804456022815667
2007-12-24,811.8,0.5057,95.7875,18.6,1496.449951,0.0008083090280233209
2007-12-26,824.5,0.5041,95.7251,18.66,1497.660034,-0.014385262917157767
2007-12-27,825.6,0.501,95.8031,20.26,1476.27002,0.0015026400859615415
2007-12-28,840.5,0.5009,95.9268,20.74,1478.48999,-0.006875168391976216
2007-12-31,833.7,0.5038,95.9768,22.5,1468.359985,-0.014543082888737468
2008-01-02,905.3,0.5089,96.4074,24.02,1447.160034,0.0
2008-01-03,905.3,0.5089,96.4074,24.02,1447.160034,-0.024857970016773975
2008-01-04,882.7,0.5061,96.4417,22.68,1411.630005,0.0032180753528431236
2008-01-07,939.65,0.5013,95.99799999999999,23.65,1416.180054,-0.01852275795892667
2008-01-08,910.95,0.5063,96.0693,22.57,1390.189941,0.013532110217278218
2008-01-09,817.68,0.5551,96.1885,22.57,1409.130005,0.007916711775459526
2008-01-10,870.87,0.565,96.2618,39.81,1420.329956,-0.013688650955485325
2008-01-11,870.87,0.565,96.2618,39.81,1401.02002,0.010811976314302313
2008-01-14,904.0,0.5113,96.2353,22.9,1416.25,-0.025240900719265786
2008-01-15,887.9,0.5095,96.3249,23.34,1380.949951,-0.005627885722489979
2008-01-16,877.0,0.5093,96.2655,24.38,1373.199951,-0.029524176419748718
2008-01-17,877.8,0.5072,96.3789,28.46,1333.25,-0.006063769636148566
2008-01-18,883.1,0.5114,96.3703,27.18,1325.189941,-0.011147057081101981
2008-01-22,892.3,0.51,96.5668,31.01,1310.5,0.02121552997390089
2008-01-23,891.07,0.5114,96.402,29.02,1338.599976,0.010012437734428508
2008-01-24,912.9,0.5059,96.2982,27.78,1352.069946,-0.01599923905868546
2008-01-25,913.9,0.5042,96.4506,29.08,1330.609985,0.017396130720853643
2008-01-28,928.38,0.504,96.4194,27.78,1353.959961,0.006140880606638283
2008-01-29,923.44,0.5027,96.3231,27.32,1362.300049,-0.0047753785353787295
2008-01-30,929.4,0.5034,96.3344,27.62,1355.810059,0.01663315245483272
2008-01-31,926.1,0.5032,96.4069,26.2,1378.550049,0.01216321908189318
2008-02-01,857.5,0.5048,96.0967,23.17,1395.420044,-0.010517990267981283
2008-02-04,904.5,0.5032,96.4037,23.43,1380.819946,-0.0325184729429834
2008-02-05,856.45,0.5072,96.1449,18.18,1336.640015,-0.007652849781832612
2008-02-06,891.4,0.5084,96.0429,19.83,1326.449951,0.007854842634757936
2008-02-07,945.15,0.5017,96.0425,25.92,1336.910034,-0.004212580134319333
2008-02-08,945.15,0.5017,96.0425,25.92,1331.290039,0.0058717268413207594
2008-02-11,836.45,0.5669,96.3724,45.26,1339.130005,0.007239627032564979
2008-02-12,782.37,0.6707,97.3276,62.98,1348.859985,0.013512358344757397
2008-02-13,906.6,0.5094,96.2718,24.88,1367.209961,-0.013512358344757381
2008-02-14,908.2,0.5079,96.1837,25.54,1348.859985,0.0008373974666993425
2008-02-15,902.5,0.5099,96.2314,25.02,1349.98999,-0.0008966759468585876
2008-02-19,927.8,0.5132,96.1041,25.59,1348.780029,0.008306277990081849
2008-02-20,944.0,0.515,96.1098,24.4,1360.030029,-0.012950864530328406
2008-02-21,946.1,0.5095,96.2294,25.12,1342.530029,0.007849720490425606
2008-02-22,945.2,0.5084,96.1985,24.06,1353.109985,0.013718146191222136
2008-02-25,939.6,0.5083,96.1036,23.03,1371.800049,0.00689409157253244
2008-02-26,948.1,0.5033,96.1404,21.9,1381.290039,-0.0009198670648473286
2008-02-27,957.9,0.5046,96.1519,22.69,1380.02002,-0.008982093118750811
2008-02-28,970.9,0.5028,96.3303,23.53,1367.680054,-0.027463395142653294
2008-02-29,973.9,0.5027,96.4908,26.54,1330.630005,0.00053341023720621
2008-03-03,983.7,0.5041,96.4532,26.28,1331.339966,-0.0034535855601959403
2008-03-04,902.9,0.5008,96.4227,23.21,1326.75,0.0052246551804474035
2008-03-05,902.9,0.5008,96.4227,23.21,1333.699951,-0.022259858258132387
2008-03-06,880.55,0.5093,96.1061,20.24,1304.339966,-0.008445928433383933
2008-03-07,934.17,0.5042,96.025,24.78,1293.369995,-0.015584285794085762
2008-03-10,835.58,0.5644,96.3969,45.14,1273.369995,0.036457132391829794
2008-03-11,723.55,0.6319,96.0859,53.68,1320.650024,-0.00903627768777182
2008-03-12,773.95,0.6764,97.3415,60.72,1308.77002,0.0051138227095560256
2008-03-13,994.8,0.4918,96.4739,27.29,1315.47998,-0.021002273762238226
2008-03-14,1002.9,0.4952,96.5321,31.16,1288.140015,-0.008999054032205968
2008-03-17,1002.7,0.5003,96.6939,32.24,1276.599976,0.041534895928538006
2008-03-18,981.4,0.4984,96.5172,25.79,1330.73999,-0.024586996407841333
2008-03-19,944.1,0.504,96.6718,29.84,1298.420044,0.023662286258310024
2008-03-20,910.4,0.5038,96.6664,26.62,1329.51001,0.01520524249574154
2008-03-24,915.3,0.5036,96.4437,25.73,1349.880005,0.00230124747266842
2008-03-25,939.0,0.4985,96.4947,25.72,1352.98999,-0.008804404878022538
2008-03-26,954.0,0.4978,96.5398,26.08,1341.130005,-0.011526658459533313
2008-03-27,947.3,0.4982,96.47200000000001,25.88,1325.76001,-0.007981957482478434
2008-03-28,931.4,0.5014,96.5586,25.71,1315.219971,0.005671135037161746
2008-03-31,916.9,0.5041,96.5904,25.61,1322.699951,0.03526709247730258
2008-04-01,859.6,0.5066,96.1349,23.94,1370.180054,-0.0019359433594661785
2008-04-02,903.6,0.5067,96.3556,25.99,1367.530029,0.0013007922960480674
2008-04-03,964.0,0.5034,96.3758,25.52,1369.310059,0.0007956791225966476
2008-04-04,913.8,0.5017,96.5343,22.45,1370.400024,0.0015603807484340128
2008-04-07,933.3,0.5045,96.025,20.8,1372.540039,-0.005113082927472086
2008-04-08,894.8,0.5096,96.0381,23.49,1365.540039,-0.008124991027043043
2008-04-09,796.45,0.5655,96.3773,24.03,1354.48999,0.004464073440288806
2008-04-10,796.45,0.5655,96.3773,24.03,1360.550049,-0.02058459760685934
2008-04-11,763.27,0.6267,96.2753,47.73,1332.829956,-0.0033895229385746597
2008-04-14,924.5,0.5055,96.4891,23.82,1328.319946,0.004589329621051024
2008-04-15,927.9,0.5095,96.3997,22.78,1334.430054,0.022437648424642888
2008-04-16,944.4,0.507,96.3114,20.53,1364.709961,0.0006227208453697333
2008-04-17,938.8,0.5022,96.2727,20.37,1365.560059,0.01797645326932295
2008-04-18,916.9,0.5005,96.2939,20.13,1390.329956,-0.0015547327227477287
2008-04-21,914.2,0.505,96.2745,20.5,1388.170044,-0.008849273637819193
2008-04-22,915.9,0.5011,96.3092,20.87,1375.939941,0.0028957213478121606
2008-04-23,904.25,0.505,96.2686,20.26,1379.930054,0.006421614482673048
2008-04-24,886.25,0.5066,96.1751,20.06,1388.819946,0.0064737368654178
2008-04-25,886.3,0.5036,96.1297,19.59,1397.839966,-0.0010521551036791173
2008-04-28,893.25,0.5022,96.1748,19.64,1396.369995,-0.0038962734637522935
2008-04-29,870.5,0.5077,96.1806,20.24,1390.939941,-0.0038537179863352166
2008-04-30,877.55,0.5033,96.2721,20.79,1385.589966,0.016995468401256854
2008-05-01,877.55,0.5033,96.2721,20.79,1409.339966,0.0032303750170898015
2008-05-02,888.2,0.5089,96.4299,28.24,1413.900024,-0.00454389148409813
2008-05-05,874.2,0.5071,96.133,18.9,1407.48999,0.007622806087752893
2008-05-06,877.2,0.5106,95.9617,18.63,1418.26001,-0.01827985311520058
2008-05-07,877.2,0.5106,95.9617,18.63,1392.569946,0.00366283574106629
2008-05-08,874.4,0.5116,95.9833,21.14,1397.680054,-0.006748166083685888
2008-05-09,803.5,0.5662,96.3014,23.06,1388.280029,0.01096049246736582
2008-05-12,756.45,0.6811,97.2963,59.93,1403.579956,-0.00038474535749204376
2008-05-13,866.95,0.514,96.0869,17.98,1403.040039,0.003997583197610433
2008-05-14,864.0,0.5139,96.0888,17.66,1408.660034,0.010528841120542082
2008-05-15,881.65,0.5135,96.1856,16.3,1423.569946,0.0012496175956978686
2008-05-16,902.4,0.511,96.1554,16.47,1425.349976,0.000897642405961731
2008-05-19,905.2,0.5131,96.1706,17.01,1426.630005,-0.00931685691055672
2008-05-20,919.25,0.5081,96.2254,17.58,1413.400024,-0.016183786198175194
2008-05-21,932.55,0.5068,96.1933,18.59,1390.709961,0.002613959595096151
2008-05-22,921.85,0.505,96.0889,18.05,1394.349976,-0.013298434281587267
2008-05-23,925.1,0.5051,96.1575,19.55,1375.930054,0.006822892600923193
2008-05-27,906.45,0.5059,96.0812,19.64,1385.349976,0.003955058746786643
2008-05-28,900.9,0.5047,95.9967,19.07,1390.839966,0.005320756924629508
2008-05-29,877.9,0.5059,95.925,18.14,1398.26001,0.001515018290409628
2008-05-30,886.5,0.5045,95.9405,17.83,1400.380005,-0.010559822998993872
2008-06-02,900.3,0.5098,96.4115,28.97,1385.670044,-0.0058046424745776355
2008-06-03,979.0,0.4977,96.4174,27.55,1377.650024,-0.0003267495566645486
2008-06-04,979.0,0.4977,96.4174,27.55,1377.199951,0.01930853550136752
2008-06-05,876.4,0.5066,96.0836,18.21,1404.050049,-0.03137633792851186
2008-06-06,902.25,0.5074,96.0908,23.56,1360.680054,0.000793373614301483
2008-06-09,879.8,0.5134,95.9499,20.23,1361.76001,-0.0024410489731776872
2008-06-10,859.75,0.5733,96.5468,52.05,1358.439941,-0.017038680897090454
2008-06-11,732.8,0.6399,96.3114,63.68,1335.48999,0.003274332379805696
2008-06-12,732.8,0.6399,96.3114,63.68,1339.869995,0.014934189051767395
2008-06-13,871.55,0.5134,95.7435,21.22,1360.030029,8.086700337177515e-05
2008-06-16,882.4,0.5094,95.7334,20.95,1360.140015,-0.006794362517970787
2008-06-17,882.75,0.511,95.8027,21.13,1350.930054,-0.00975929140160977
2008-06-18,894.35,0.5102,95.8637,22.24,1337.810059,0.0037453017487387033
2008-06-19,898.5,0.507,95.7927,21.58,1342.829956,-0.01871692961445433
2008-06-20,902.3,0.5061,95.8359,22.87,1317.930054,5.307121098325756e-05
2008-06-23,883.8,0.5088,95.8359,22.64,1318.0,-0.0028188105425697267
2008-06-24,889.6,0.5074,95.9182,22.42,1314.290039,0.005826400807742105
2008-06-25,886.4,0.5063,95.9006,21.14,1321.969971,-0.029805015357844782
2008-06-26,917.3,0.5028,95.96700000000001,23.93,1283.150024,-0.0037243557246417393
2008-06-27,927.8,0.5012,96.0348,23.44,1278.380005,0.0012664226685245882
2008-06-30,925.4,0.5019,96.031,23.95,1280.0,0.0038286255133094674
2008-07-01,858.1,0.5075,96.1689,23.79,1284.910034,-0.018371344475750465
2008-07-02,910.7,0.5148,96.2431,27.66,1261.52002,0.0010933237047824867
2008-07-03,973.2,0.4967,96.4683,27.49,1262.900024,-0.008420789697930687
2008-07-07,925.82,0.506,96.1005,25.78,1252.310059,0.016936119167042022
2008-07-08,873.07,0.5144,96.08,21.15,1273.699951,-0.02303955661625225
2008-07-09,873.07,0.5144,96.08,21.15,1244.689941,0.006965436918402124
2008-07-10,887.1,0.5729,96.4972,53.68,1253.390015,-0.011151895821661127
2008-07-11,736.65,0.6393,96.2071,56.1,1239.48999,-0.00906885716802212
2008-07-14,972.6,0.5012,96.1447,28.48,1228.300049,-0.010961111495015436
2008-07-15,977.5,0.4986,96.1812,28.54,1214.910034,0.024754604740317245
2008-07-16,959.95,0.5003,96.0656,25.1,1245.359985,0.01194098142586814
2008-07-17,957.45,0.4991,96.0093,25.01,1260.319946,0.0002856866342317404
2008-07-18,955.0,0.5004,95.9172,24.05,1260.680054,-0.0005395797974600984
2008-07-21,965.55,0.4992,95.9584,23.05,1260.0,0.013401856087015563
2008-07-22,946.35,0.5021,95.9013,21.18,1277.0,0.004055930379877496
2008-07-23,920.85,0.5001,95.8835,21.31,1282.189941,-0.023395986698869924
2008-07-24,928.05,0.5033,96.0032,23.44,1252.540039,0.004158848282541904
2008-07-25,929.85,0.5021,95.9031,22.91,1257.76001,-0.018771654598366563
2008-07-28,930.6,0.5015,95.9992,24.23,1234.369995,0.023087430753335785
2008-07-29,918.9,0.5053,95.962,22.03,1263.199951,0.016534539598490945
2008-07-30,906.1,0.5046,95.9561,21.21,1284.26001,-0.01323090337719579
2008-07-31,914.1,0.504,96.0538,22.94,1267.380005,-0.005594012127766496
2008-08-01,878.0,0.5068,96.2178,25.43,1260.310059,-0.009006523739595077
