is_uk,text
0,carolina power cpl to redeem preferred stock raleigh nc march carolina power and light co saidit will redeem on april all two mln shares of its dlrpreferred stock series a the company said it will pay dlrs a share plusaccrued dividends of cts the redemption carolina power said will substantiallyreduce its operating costs reuter
1,opec president says output well below ceiling by judith matloff reuters london march opec conference president rilwanu lukmansaid the group was producing well below the mln bpdceiling it set in december partly because liftings had beendelayed or postponed by customers unwilling to pay fixed opecprices lukman during a brief visit to london on his way home fromjamaica told reuters in a telephone interview that infebruary opec had underproduced partly because members werestrictly abiding by production quotas and partly because theywere resisting the temptation to sell at discounts to officialprices of around dlrs a barrel we are determined to stand firm by the december accordhe said i have spoken to every other opec minister and theyare committed to making the accord work he said lukman gave no specific figures for february output hesaid the opec secretariat in vienna was finalizing thesefigures told of a reuters survey published today which estimatedthat opec output so far this week was below mln bpd hesaid that could well be correct opecs news agency opecna today issued a statement sayinggroup output was well below its ceiling in february but itgave no figures but one source close to opec indicated that february outputmay have been between and mln bpd the reuter survey estimated opec february output at around mln bpd opec agreed in december to cut output by pct to mln bpd and to return to fixed prices starting february lukman said qatar nigeria saudi arabia and iran had allproduced in february below their opec quotas iraq which saidit would not honour its mln bpd quota under the decemberpact had produced less than had been anticipated he said lukman said that some industry reports may be correct thatin february nigeria propuced bpd below its mln bpd quota saudi arabia bpd less than its mlnallocation and qatar to pct under its bpd quota he said that sweet crudes such as those produced by hiscountry were coming under price pressure because they werecurrently officially priced above sweet north sea grades andthe united states west texas intermediate wti crude however he said opec in december had anticipated thatdemand would be slack at this time of year for seasonal reasonsand expected the market to firm in two to three weeks we have to be patient for two or three weeks the market isnow firming on actual fundamentals he said adding that heexpected it to go up and up even beyond official prices afterearly april this is when traditionally there is more demandfor gasolinerich crudes such as nigerias the opec president said producers such as kuwait venezuelaand indonesia were having less problems with output thanproducers like his own country because they exported oilproducts also some of venezuelas heavy grades were outside the opecpricing system he said lukman said that if refinerbuyers now refusing to liftsome opec oil at official prices instead used their own stocksand ran them down to dangerous levels they would eventuallyhave to buy opec oil when they realise it is not a freeforall in the marketthey will realise they should buy now instead of paying morelater on he said lukman asked about industry reports that nigeria was beingpressured by equity producers for better terms said it wasimportant to know that terms with them were negotiableflexible and under constant review not only when the marketseemed weak he said that so far no meeting of the sevennationministerial differentials committee had been scheduled and thatsuch a meeting now twicepostponed was not a high priorityfor opec at the moment at this time we have to get our priorities right he saidthe most important thing now is ensuring that the accord isworking not dealing with a differential of cents betweengrades but if any opec member raised concerns or objections overthe differential system a meeting would be called he said reuter
0,ecuadors consumer prices rise pct in february quito march ecuadors consumer price index rose pct in february to base the national statisticsand census institute said the rise compared to a pct rise in january and a pct rise in february the institute said accumulated overall inflation for thefirst two months of this year was pct compared to pctfor the same period last year inflation for the months ending february was pct compared to pct for the months ending february reuter
1,thai tin exports rise in january bangkok march thailand exported tonnes of tinmetal in january up from in december and a yearago the mineral resources department said it said major buyers last month were singapore japanbritain the netherlands malaysia and the us reuter
1,london sugar trades at session highs by midmorning london april raw sugar futures firmed to session highsby midmorning securing gains from last nights basicallysteady close of to dlrs a tonne in a lot volume shortcovering against an oversold situation continued toplay a part in the extended rally with unsettled dollar ratesversus sterling providing additional support recent and prospective whites buying in the world marketwas supportive but the raws section lacked feature dealerssaid india and egypt bought white sugar this week while nextweek sees tenders by pakistan greece and syria they said may was at dlrs from asked last night all london daily prices rose two dlrs a tonne on tone the raws price was set at dlrs fob and dlrs stg cif the whites price was at dlrs from yesterday reuter
0,us treasury official promises vaccine aid plan washington march the reagan administration soon willpropose a program of nofault compensation for people injuredby childhood vaccines a senior treasury department counseltold the house select revenue measures subcommittee within the next few weeks we expect to propose a programthat will provide equitable nofault compensation to injuredpersons and predictable and hence insurable liabilities forvaccine manufacturers dennis ross tax legislative counsel fortreasury said in prepared testimony the vaccine act was signed into law last year but did notinclude a funding mechanism for its compensation program ross noted to children a year suffer seriouslongterm or injuries from adverse reactions to vaccine fordiptheria tetanus and whooping cough alone but he said lawsuits were causing drug companies like wyethlaboratories and parke davis and co to stop producingchildhood vaccines the administration would not favor funding compensationthrough an excise tax levied on the vaccine producers becauseit would add to collection and auditing burdens ross said he did not suggest a favored funding mechanism but saida lumpsum trust fund for compensation might be preferable reuter
0,royal bank of canada st qtr jan net montreal march shr basic cts vs dlrs shr diluted cts vs dlrs net vs avg shrs mln vs mln loans billion vs billion deposits billion vs billion assets billion vs billion reuter
1,household finance sets mln canadian dlr note london march household financial corp ltd is issuinga mln canadian dlr bond due april carrying acoupon of nine pct and priced at said orion royal bankas lead manager the securities are guaranteed by the parent companyhousehold finance corp and are available in denominations of and dlrs each there is a pct selling concession and a pctcombined management and underwriting fee the companysoutstanding securities are rated aaminus by standard andpoors corp reuter
0,volkswagen late february us sales off pct troy mich march volkswagen us inc a subsidiary ofvolkswagen ag vowgf said car sales for the february to period fell pct to from cars in the sameperiod last year there were seven selling days in each period for the month of february volkswagen said sales were off pct to from cars in the same month last year for the yeartodate us cars sales dropped pct to from cars in the comparable period of volkswagen said reuter
0,first federal savings ffkz year net kalamazoo mich march shr cts vs one dlr net vs assets mln vs mln deposits mln vs mln loans mln vs mln qtly div six cts vs six cts prior qtr pay april record march note net includes charges from accounting changesfrom onetime expenses associated with a proxy contest and anincrease in loan reserves first federal savings and loan association of kalamazoo isfull name of company reuter
0,imf approves development aid for jamaica washington march the international monetary fundimf said it approved mln sdrs to assist development injamaica over the next months mln sdrs can be drawn under astandby arrangement in support of the governments economic andfinancial program another mln is available immediately following anexport shortfall for jamaica in the year ended september due to reduced income from bauxite alumina and tourism theimf said reuter
1,china helps iran to develop new missiles paper london march iran has produced a shortrangesurfacetosurface missile with technological help from chinaand is working with peking on a longerrange missile capable ofhitting most areas of iraq the observer newspaper said the british sunday paper quoting iranian sources said theshorterrange missile was based on a chinese version of thesovietmade frog and had been fired at the iraqi port of basrathe missile has a range of miles the other type similar to the soviet armys scud b with arange of miles is at an advanced stage of developmentaccording to the observer the development of a longerrange weapon would enable iranto strike at many towns and cities on the territory of itsrelatively small neighbour earlier this month iran acknowledged it had acquiredchinesemade silkworm missiles capable of hitting tankerscarrying crude oil from arab countries to the west iran said it would use its silkworm antiship missileagainst shipping in the waterway only if iraqi air and missileraids prevented it from exporting oil the silkworms are large mobile missiles with a range of miles which can carry a warhead of pounds reuter
0,philippine argentine debt talks continue new york march the philippines and its bank advisorycommittee completed a second day of talks on the countrysrequest to reschedule billion dlrs of debts bankers said they declined to disclose details of the negotiations butsaid it would be unrealistic to expect an outcome until nextweek at the earliest talks with argentina over billion dlrs of new loansand a multiyear rescheduling also continued in new york withthe citibankled advisory committee making a counterproposalto argentinas original offer bankers remain hopeful that anagreement can be reached by the middle of the month reuter
0,okc limited partnership okc sets lower payout dallas march okc limited partnership said it will makea five ct per share distribution to unitholders down from cts in december and payable march to holders of record march the partnership said the payout is the largest quarterlycash distribution allowable under terms of its letter of credit reuter
0,partnership cuts stake in erc internationalerc washington march parsow partnership ltd a nevadainvestment partnership said it lowered its stake in ercinternational inc to shares or pct of the totaloutstanding common stock from shares or pct in a filing with the securities and exchange commissionparsow said it sold erc common shares between jan andmarch at prices ranging from to dlrs each the partnership said its dealings in erc stock are forinvestment purposes and it has no intention of seeking controlof the company reuter
0,reagan admits iran arms operation a mistake washington march president reagan fighting to regainpublic confidence in the wake of the iran arms scandaladmitted tonight that the clandestine operation wound up as anarmsforhostages deal and it was a mistake when it came to managing the nsc national securitycouncil staff lets face it my style didnt match itsprevious track record reagan said in a television address tothe american people i have already begun correcting this he added in hisprepared remarks reagans speech widely regarded as critical to his hopesof repairing his presidency was his first detailed response tolast weeks scorching tower commission report on the secretsale of arms to iran and diversion of profits to usbackedcontra rebels in nicaragua reagan said he had been silent on the scandal while hewaited for the truth to come out and admitted ive paid aprice for my silence in terms of your trust and confidence he said that a few months ago he told the american peoplehe did not trade arms for hostages in the month covertoperation my heart and my best intentions still tell me that is truebut the facts and the evidence tell me it is not reagan said there are reasons why it happened but no excuses it was amistake he said reagan again said that the original iran initiative was todevelop relations with those who might assume leadership in apostkhomeini government its clear from the boards report however that i let mypersonal concern for the hostages spill over into thegeopolitical strategy of reaching out to iran i asked so many questions about the hostages welfare thati didnt ask enough about the specifics of the total iran planhe said the commission headed by former republican sen johntower said reagans intense compassion for americans beingheld by proiranian groups in lebanon had resulted in anunprofessional and unsatisfactory policy it portrayed year old reagan as a man who did not knowor care much about the wideranging probably illegalactivities of his national security council nsc staff whichhatched the operation reagan said he endorsed all of the tower commissionsrecommendations about the running of the nsc adding in factim going beyond its recommendations so as to put the house ineven better order he noted that he had appointed former senate republicanleader howard baker as his new chief of staff and said he hopedbaker would help him forge a new partnership with congressespecially on foreign and national security policies he said his new national security adviser frank carlucciwas rebuilding the national security staff with propermanagement discipline reagan said that almost half the nsc professional staff nowconsisted of new people he said that fbi director william webster his new nomineeto head the cia understands the meaning of rule of law reagan also announced that tower had agreed to serve as amember of his foreign intelligence advisory board which actsas a watchdog on the nations covert activities but he said that he had issued a directive barring the nscstaff itself from undertaking covert operations no ifsands or buts tonights speech was a far cry from reagans initial strongdefense of his iran policy in a televised speech last november reagan calledcharges that he ransomed hostages and undercut the us war onterrorism utterly false as recently as two months ago in his state of the unionspeech reagan said that serious mistakes were made butdefended the basic policy as one that had worthy goals by contrast tonights speech had an apologetic tone thatwas a marked departure from reagans usual upbeat confidentdemeanor he said he took full responsibility for his own actions andfor those of my administration as angry as i may be about activities undertaken without myknowledge i am still accountable for those activities asdisappointed as i may be in some who served me i am still theone who must answer to the american people for this behaviorreagan said reagan said the message that the nation should move on hadcome from republicans and democrats in congress from alliesaround the world and if were reading the signals righteven from the soviets his remark seemed to be a reference to a new sovietwillingness to reach an agreement on eliminating mediumrangenuclear missiles in europe reuter
1,moscow carries out nuclear test london march the soviet union carried out a nucleartest early today the official tass news agency reported according to the report monitored by the britishbroadcasting corporation the explosion was at gmt a blast on february ended a month unilateral testmoratorium declared by the soviet union moscow blamed the endof the freeze on us refusal to join a total test ban tass said the latest explosion with a power of up to kilotonnes had the aim of improving military equipment reuter
1,norcros breaks off merger talks with williams london march norcros ncrol plc said it has nointention of proceeding any further with talks on williamsholdings plcs suggestion that there would be benefits arisingfrom a merger between the two groups norcros said any such benefits could be achieved throughnormal trading and did not warrant a closer formal association norcros shares firmed p to p after the news oninvestor speculation of a possible hostile bid from williamsdealers said williams rose p to williams earlier informed norcros that it holds some of its ordinary shares or pct of those issued reuter
0,reph acquisition to negotiate pesch merger bid dallas march reph acquisition co said its boardappointed a special committee to negotiate the terms of anoffer made earlier today by pesch and co to merge with itsrepublic health corp reph unit pesch through its alpha health systems corp unit offeredto acquire the pct of republic health stock that it does notalready own terms of peschs offer have not been disclosed reuter
1,monetary authorities said to lose credibility by etsuko yamamoto reuters tokyo march the monetary authorities of the majorindustrialised countries lost their credibility this week asthe dollar was sold off despite pleas from ministers andwidespread central bank intervention dealers said the dollars fall below yen which follows last monthsparis currency stabilisation agreement by the us japan westgermany britain france and canada is a dramatic reversal ofthe success of the group of five g new york plazameeting to weaken the dollar they said the g and the market agreed in that the dollar wasovervalued but this time the market and the authorities are ondifferent sides dealers said apparent confusion in the ranks of the g nations hasencouraged the market to challenge the authorities despiteconcerted intervention by the central banks of the unitedstates japan britain and west germany they said pleas by japanese finance minister kiichi miyazawa foraction to stabilise the dollar were matched over the weekend bycomments by us treasury secretary james baker that there wasno target zone for the dollar the dollar was sold anyway yesterdays comment by baker that he stood by the parisaccord did nothing to reverse sentiment dealers said the intervention backed by remarks by fed chairman paulvolcker and japanese central bank governor satoshi sumitawhich a few months ago would have brought the dollar fall to ahalt has done little but slow the rate of its decline theynoted the situation has again raised the question of whetherintervention can succeed against the trend in todays hugecurrency markets dealers said the markets cool response tointervention reflected a basic oversupply of dollars this means that the current dollar selling is not of asheer speculative nature but backed by real demand said koichimiyazaki deputy general manager at sanwa bank dealers said the dollar will remain weak despite theintervention and it is only a matter of time before someoperators try to push it below yen the dollar closed intokyo today at against new yorks its recordlow was in tokyo last tuesday dealers said the dollar will gain only temporary support torise above yen toward early april when the group of sevenindustrial nations meets to discuss currencies again the market expects the seven nations the paris six plusitaly to try to agree on another way to stabilise currenciesapart from intervention a chief dealer at a us bank said dealers said they were unsure what other methods could beused and they are sceptical anyway about how long the parisaccord nations particulary the us will remain willing toprevent a further dollar fall given the continuing high ustrade deficit especially with japan further pressure from a protectionist us congress for alower dollar is also limiting washingtons options they said the market now thinks the central bank action is to slowthe dollar fall not to push it back over yen saidtadahiko nashimoto manager at long term credit bank of japan another bearish factor for the dollar is expected largeforward dollar sales from april to june for export billsfalling due for japanese exporters from april to september the exporters had delayed in expectation of a further yendepreciation dealers said yesterdays request to trading houses by the ministry ofinternational trade and industry to restrict dollar sales looksineffective in light of this real demand they said the market is also anticipating active institutional dollarsales to hedge currency risks on bond holdings from the newbusiness year starting april dealers said the market seems to have established a new dollar tradingrange between and yen one dealer said the dollar traded between and yen after the parisaccord on february and yen was then considered the lowend for the dollar against the yen he said some dealers now believe that if the dollar falls below yen it will pick up renewed downward momentum and slide to reuter
0,precambrian shield resources ltd year loss calgary alberta march shr loss dlrs vs profit cts net loss vs profit revs mln vs mln note shr and net include dlr writedown onus operations uneconomic coal operations and other mineralproperties reuter
0,bogert oil bogo buys wells drilling rigs okalhoma city march boget oil co said it has purchasedinterests in about wells in oklahoma and seven mediumdepthdrilling rigs for mln dlrs the company said it will be able to incorporate the operated wells within its field organization and intends todispose of the rigs by private sale or auction in the nearfuture reuter
0,santa fe southern pacific appeals merger ruling washington march santa fe southern pacific corp willlater today formally ask the us interstate commercecommission icc to reconsider its earlier rejection of themerger of the holding companys railroad assets a companyspokesman said we expect to file papers late tonight asking the icc toreopen the rail merger case spokesman rich hall said in atelephone interview from the companys chicago headquarters the icc had rejected in july on grounds it would reducecompetition the merger of the santa fe and southern pacificrailroads the deadline for seeking icc reconsideration of the mergerplan is midnight tonight santa fe southern pacific owns the santa fe railroad andholds the southern pacific railroad assets in trust whileawaiting federal approval of the merger plan the icc had ordered the holding company to divest one orthe other railroad but stayed its ruling pending a decision onthe request for reconsideration if the icc ultimately decides not to reopen the case it isexpected to reinstate the divestiture order reuter
0,biospherics inc binc quotes to be listed rockville md march biospherics inc said its commonstock quotations will appear in the nasdaq stock tablepublished in more than newspapers the company said higher trading volume is expected from thenew listing previously biospherics was listed only in the regionalsecurities sections in the washington post and baltimore sun reuter
0,georgia gulf gglf files for share offer atlanta march georgia gulf corp said it filed with thesecurities and exchange commission for a secondary offering of mln shares of common stock which will be sold by generalelectric cos ge general electric credit corp unit andgeorgiapacific corp gp the company said four mln of the shares will be sold in theunited states and shares will be offered abroad goldman sachs and co is the sole manager of theunderwriting syndicate for the offering it added reuter
0,peru sugar harvest seen lower usda washington march sugar production in peru for the season has been revised to tonnes raw valuedown pct from the previous forecast and pct below the harvest the us agriculture department said in itsworld production and trade report it said while rains in the northern mountain region areimproving the supply of irrigation water the major benefitswill not occur until the season reuter
1,bicc plc biccl year london march shr p vs p final div p making p vs p pretax profit mln stg vs mln attributable profit mln vs mln turnover billion stg vs billion more
0,us reaffirms opposition to ec oils tax plan washington march a meeting among government agenciestoday reaffirmed the strong opposition of the united states toa proposed new tax on vegetable oils and fats in the europeancommunity us trade officials said representatives of the major government agencies agreed ata trade policy review group meeting which includes officialsof the deputy secretary rank to continue diplomatic pressureon ec member states we all agencies are together on this said one ustrade official one source said the us would continue to make clear tomember states and to the ec commission that if brusselsproceeds with the vegetable oils tax there will be a greatcost us officials said no formal list of european products onwhich the us might retaliate has yet been drawn up i dont think were at that point yet said one tradeofficial adding that the ec has only begun deliberations onits farm price package suzanne early assistant trade representative told reutersthe interagency meeting was to discuss us strategy on thevegetable oils issue asked about retaliation she saidsometimes its better not to be specific us trade representative clayton yeutter monday warnedanother major transatlantic trade row will develop if the ecproceeds with the vegetable oils tax reuter
1,bank of england invites borrowing at pct london march the bank of england said it had invitedthose discount houses wishing to use borrowing facilities to doso at gmt today at a rate of pct for days this compares with the banks present band one dealing rateof pct the bank of englands announcement was quickly followed bybarclays bank and national westminster bank which announced ahalfpoint cut in their base rates to pct from pct dealers said the lowering in base rates had been widelyexpected following yesterdays uk budget in which chancellorof the exchequer nigel lawson announced a three billion stg cutin the governments public sector borrowing target for to four billion stg many in the market had expected a full one point cut inbase rates today but some were not surprised by theauthorities caution dealers added reuter
1,uk money data may ease rate cut analysts say by geert linnebank reuters london march slower than expected growth in britainsnarrow m money supply measure in february will help spur afurther cut in uk interest rates if a surge in sterlingsvalue requires such a move economic analysts said m the only targeted money supply measure left afterchancellor of the exchequer nigel lawson scrapped the officialtarget for the broad sterling m measure in his budgetspeech on tuesday fell an adjusted to one pct in february on an annual basis this put m growth at four to pct in the middle of the target of two to six pct the m data are much better than we expected said robertthomas economist at greenwell montagu securities he and other analysts said while the better than expectedm figures alone would not be sufficient to trigger a newinterest rate cut they removed an obstacle to such a move thomas noted the rise in m had been kept in check despitebuoyant retail sales in february advancing an adjusted pctafter a fall of the same size in january analysts said the m measure reflecting variations inconsumer demand rather than real inflation prospects was notan adequate indicator to determine interest rates the authorities still seem to want to pretend that m isimportant in practice it is likely to be the exchange rateand the election which call the tune lloyds merchant bankchief economist roger bootle wrote in a budget comment richard jeffrey economist at stockbrokers hoare govettsaid in a comment it is unlikely that lawson will respond tosignals from m alone reinforcement from exchange ratetrends is necessary before action is taken with the chancellor making clear that policy manoeuvres aremade in response to signals from this narrow money variablethe city has been forced to take it seriously he added noting this point thomas said market fears at the end oflast year of an m overshoot had now disappeared this removed a potential obstacle to a further cut in ukbase lending rates if foreign demand for sterling pushed up thepound above unofficial targets analysts said such targets are believed to have been secretly agreedbetween finance ministers of the group of five and canada attheir paris meeting last month they added uk base rates have been cut twice by half a point since theparis agreement once on march and again yesterday whenforeign demand for sterling surged in reaction to a sharp cutin government borrowing targets contained in the budget they stand at pct now and foreign exchange dealers andanalysts expect them to shed another halfpoint in the comingweek analysts shrugged off as largely irrelevant a higher thanexpected increase in february sterling m which pushed theannual growth rate to almost pct well above the previoustarget of to pct thomas said the february figures seemed to indicate theimprovement in sterling m growth witnessed over the past fewmonths had been reversed but firm conclusions could only bedrawn after revised data are released on march some analysts said foreign investors had long ceased towatch the sterling m target and lawsons move to scrap italtogether earlier this week removed whatever was left of itscredibility as a key factor in monetary policy reuter
1,libya still bombing chad airstrip say french london april libyan forces are still bombing the keyouadi doum airstrip in northern chad captured by chadian troopson march french defence minister andre giraud said the bombing was still going on even though libyan troopshad been driven out of most of northern chad giraud told radiofrance internationale in an interview monitored by the britishbroadcasting corporation he added chad had not asked france tohelp drive the libyans out of the north chad said yesterday its troops had captured the libyanoutpost of gouro some km south of the disputed aouzoustrip in the far north of the central african country reuter
0,gm gm hopes for fivefold rise in european sales geneva march us carmaker general motors hopes tosell between and vehicles in europe this year afivefold rise over the year before james fry vicepresidentof gm overseas distribution corporation told a news briefing the low dollar makes our prices very attractive he said ata gm preview before the opening of the geneva motor show we would like to sell between and units ineurope for the year to august he told reuters laterofficials said gm sold vehicles in the model year fry said that at an average price of dlrs hisprojected sales figures would mean turnover of between mlnand mln dlrs in europe gm sales in europe in the model year totalled vehicles due largely to uncompetitive prices because of thethen strong dollar fry said all gm vehicles sold in europe are manufactured in theunited states and canada he said adding that most sales werein switzerland followed by sweden and west germany reuter
1,tesco buys pct of hillards london march tesco plc tscol said county bankltd had bought shares in hillards plc on its behalfincreasing its stake to pct the shares were bought atp each tesco is making an opposed mln stg bid for hillards hillards shares at gmt were quoted one penny firmer atp while tesco was one penny easier at p reuter
0,twa twa confirms ownership of usair u stock new york march trans world airlines inc said it ownsmore than four mln usair group shares or about pct of thetotal outstanding twa said it may acquire additional shares in the openmarket in private transactions through a tender offer orotherwise subject to department of transportation approval twa has offered dlrs per share for usair group usairrejected the offer yesterday calling it a lastminute attemptto interfere with its takeover of piedmont aviation inc a twa spokesman said the company has filed an applicationfor approval on its offer to buy usair with the department oftransportation and later today it will file a response tousairs motion with the dot to dismiss the twa application twa said it made the statement today on its stock positionin usair in response to inquiries traders said they believed twa chairman carl icahn was thebuyer of an share block crossed today by salomonbrothers usair stock was trading at up on heavy volumeof mln shares twa stock fell to while analysts and arbitragers have speculated that icahnmay have made the offer for usair in order to trigger theacquisition of his own airline wall street today began to takeicahns effort more seriously i think hes going to be the next frank lorenzo of wallstreet said one market source lorenzo chairman of texasair has added to his airline with the acquisitions of easternairlines and people express airlines there was also speculation that icahn would like to buyusair and then sell twa as a merged company reuter
0,saudi success seen in curbing opec production houston march saudi arabia will succeed in pressuringother members of the organization of petroleum exportingcountries to stay within their production quotas said morganstanley group managing director john wellemeyer wellemeyer speaking to reporters at an offshore oilengineering conference also said he expected opec nations toattempt to hold prices under dlrs a barrel for several yearsto keep industrial demand for residual fuel oil strong over the next few weeks i think youll see a concertedeffort by the saudis to get production down wellemeyer said the saudis are committed to that price level of dlrs abarrel and are willing to make it happen again he said in recent weeks oil prices fell to the to dlrs abarrel level on market reports of some ope members producingabove their quota pushing total opec production to mlnbarrels per day but prices rebounded today with april uscrude prices up about one dlr to over dlrs a barrel on abelief saudi arabia is attempting to curb opec output wellemeyer said that sharp declines in us oil productioncould push demand for opec oil above mln barrels per day asearly as and up to mln barrels per day by although the projected increases in demand for opec oilshould strengthen world prices wellemeyer said he believed theorganization would hold its official price below dlrs abarrel for some time to prevent residual fuel users fromswitching to natural gas supplies the interfuel swing marketaccounts for about eight mln barrels a day or pct of theworld demand for oil reuter
0,kemper corp kemc regular payout set long grove ill march qtly div cts vs cts previously pay may record may eight reuter
0,belgian wholesale prices fall in january brussels march belgian wholesale prices fell by pct in january from a year earlier after a pct year on yearfall in december figures from the economics ministry show a ministry spokesman said the wholesale price index base and excluding value added tax stood at in januarythis compared with in december in januay and in december in january wholesale prices were pct lower than ayear earlier reuter
1,ferry disaster may rank among worst tragedies london march fading hope for passengers trapped aboarda partiallysunk channel ferry raised fears the accident couldrank among this centuries worst peacetime shipping tragedies belgian transport minister herman de croo said there was nohope of rescuing any of about passengers trapped in theherald of free enterprise after it capsized off the belgiancoast last night if confirmed the toll would make the incident the worldsworst since a soviet liner the admiral nakhimov collided witha freighter in the black sea last september and sank with theloss of nearly lives a further people were rescued the worlds deadliest single peacetime incident at sea wasthe sinking in of the titanic with a loss of lives the second biggest loss of life in peacetime was in when people drowned when the liner empress of irelandcollided with a freighter on the st lawrence river in canada the worlds worst maritime disaster was in wartime thattook lives when the german liner wilhelm gustloff wastorpedoed by a soviet submarine in january in more than were feared dead after two ferriessank near dhaka drowned when a ferry capsized in china and died when a launch sank off the malaysian state of sabah reuter
1,argyll sells subsidiarys assets for mln stg london march food and drink retailer argyll group plcaylll said it has agreed to sell its uk subsidiary georgemorton ltd to seagram united kingdom ltd for about mlnstg in cash the consideration for mortons fixed assets stocksdebtors and goodwill is payable on completion of the sale thedisposal will bring argyll an extraordinary credit of some mln stg argyll added the agreements also depend on an indicationfrom the uk office of fair trading by june that the salewill not be referred to the monopolies commission argyllshares were up p to firming before the announcement reuter
1,tanzanian railways secure mln dlrs aid dar es salaam march staterun tanzania railwaycorporation trc has secured mln dlrs aid from banks andeuropean countries for a oneyear emergency repair programtransport minister mustafa nyanganyi said nyanganyi told reuters on his return from a world banksponsored donors conference in new york that the aid wouldenable trc to buy spares for locomotives overhaul wagons and replace sleepers over the next months the world bank african development bank europeancommunity canada belgium west germany britain swedenitaly and denmark had contributed to the package he said trc runs a rail network linking dar es salaam and thenorthern port of tanga with the coffeegrowing area aroundmount kilimanjaro and ports on lake victoria and laketanganyika it is under separate administration from thetanzaniazambia railway linking dar es salaam with the zambiancopperbelt and the railway system of southern africa which hasalready received substantial aid as part of internationalefforts to ease the dependence of landlocked african states ontrade routes through south africa but this is the first international aid package for trcwhich also carries cargo for uganda zaire and burundi reuter
0,vancouver exchange february volume rises vancouver march the vancouver stock exchange saidfebruary volume rose to mln shares up from mln ayear ago and up pct from the previous volume record for themonth set in the exchange said market value for the month was mlndlrs up from mln dlrs a year before and pct ahead ofthe previous record for the month set in it said year to date volume was mln shares up pct from a year before and value was up pct to mlndlrs reuter
1,g issues statement after meeting washington april following is the text of a statementby the group of seven the us japan west germany francebritain italy and canada issued after a washington meetingyesterday the finance ministers and central bank governors ofseven major industrial countries met today they continued the process of multilateral surveillance oftheir economies pursuant to the arrangements for strengthenedeconomic policy coordination agreed at the tokyo summit oftheir heads of state or government the managing director of the international monetary fundalso participated in the meeting the ministers and governors reaffirmed the commitment tothe cooperative approach agreed at the recent paris meetingand noted the progress achieved in implementing theundertakings embodied in the louvre agreement they agreed however that further actions will beessential to resist rising protectionist pressures sustainglobal economic expansion and reduce trade imbalances in this connection they welcomed the proposals justannounced by the governing liberal democratic party in japanfor extraordinary and urgent measures to stimulate japanseconomy through early implementation of a large supplementarybudget exceeding those of previous years as well asunprecedented frontend loading of public works expenditures the government of japan reaffirmed its intention to furtheropen up its domestic markets to foreign goods and services the ministers and governors reaffirmed the view thataround current levels their currencies are within rangesbroadly consistent with economic fundamentals and the basicpolicy intentions outlined at the louvre meeting in that connection they welcomed the strong implementationof the louvre agreement they concluded that present and prospective progress inimplementing the policy undertakings at the louvre and in thisstatement provided a basis for continuing close cooperation tofoster the stability of exchange rates reuter
1,japan development bank issues mln dlr eurobond london april the japan development bank is issuing a mln dlr eurobond due may paying eight pct andpriced at pct lead manager bank of tokyo internationalltd said the noncallable bond is guaranteed by japan and isavailable in denominations of dlrs the selling concession is pct while management andunderwriting combined pays pct the payment date is may listing will be in london reuter
