is_uk,text
1,g finance officials discuss debt currencies paris march deputy finance ministers from the groupof leading western industrialised countries met here todiscuss the world debt crisis trade imbalances and currencystability today following last months paris monetary accordsources close to the talks said the officials met at the offices of the internationalmonetary fund imf to discuss broad aspects of world monetarypolicy in preparation for the imfs interim committee meetingin washington in april the talks were the first highlevel international review ofthe monetary situation since the accord last month reached bythe us west germany france britain japan and canada tostabilise world currency markets at around present levelsfollowing the pct slide in the dollar since mid other countries represented at todays talks were italywhich refused to attend last months meeting on the groundsthat it was being excluded from the real discussions thenetherlands belgium and switzerland many of the officials had met earlier today and yesterdaywithin the framework of the organisation for economiccooperation and development oecd to review the slow progressbeing made in cutting the record billion dlr us tradedeficit and persuading west germany and japan to open theireconomies to more foreign imports reuter
0,cme sets may start for lumber futures options chicago march the chicago mercantile exchange cmeboard of governors announced today the options on random lengthlumber futures will begin trading on may the contract received commodity futures trading commissioncftc approval on january after being submitted for reviewlast october initially only january march and may delivery months willbe listed for trading the size of the underlying futurescontract is board feet regular trading hours for thecontract will be from to central time however onthe first day of trading the market will open at on march the cme board amended the contract to eliminatechristmas eve expirations for the january option thisamendment has been submited to the cftc the cme said reuter
1,argyll group credit facility oversubscribed london march a mln stg revolving credit containedin a mln stg multiple facility for argyll group plc hasbeen oversubscribed in syndication and the borrower isconsidering an increase banking sources said the facility will allow argyll to issue sterlingacceptances and multicurrency advances and domestic sterlingadvances there will be a facility fee of basis points on theavailable part of the facility and a fee of five basis pointson the reserved part there is a front end fee of and autilisation fee of five basis points if more than pct of therevolving credit is drawn there will be a tender panel for the acceptances andadvances however argyll will have the option to raise fundsthrough an issuer set placement under which the underwriterscan take up to their available commitment under the standby the available tranche will be determined by argyll on anannual basis drawings under the five year facility will be subject to acap rate of pct over the london interbank offered rate oracceptance commission samuel montagu and co ltd is leadmanager and agent reuter
0,arizona appetitios aapi to sell franchise phoenix ariz march arizona appetitos stores incsaid it has tentatively agreed to sell its franchise operationto privatelyheld appetitos inc under the agreement appetitos inc would acquire allarizona appetitos assets except for dlrs in cash andassume all liabilities for shares of arizonaappetitos stock and dlrs in a threeyear securedpromissory note after the transaction which is subject to shareholderapproval arizona appetitos said it proposes to seek to mergeor acquire an existing private company in the food sector reuter
1,uk money market gets mln stg afternoon help london april the bank of england said it has operatedin the money market this afternoon buying back bills totalling mln stg this brings the total help so far today to mlnstg and compares with the banks revised estimate of an mlnstg shortfall the central bank purchased in band one mln stg at pct in band two mln at pct in band three mlnat pct and in band four seven mln stg at pct reuter
1,british aide criticizes usprotectionism washington march a senior british official said thatprotectionist bills being considered by congress could triggerretaliation by the european community eec and threaten theglobal trading system paul channon secretary for trade and industry said ifcongress passed legislation to curb textile imports whichwould hit ec shipments as well as shipments from major asiantextile producers the community would have to retaliate his comments echoed those made yesterday by belgian trademinister herman de croo who said if the bill passed thecommunity would retaliate by imposing taxes on us exports channon made his remarks at a news conference after twodays of talks with reagan administration officials and membersof congress de croo was also in washington for trade talks channon said there was a greater protectionism sentiment incongress since his visit here last year as congress and theadministration tried to find ways to reduce the us tradedeficit which last year hit a record billion dlrs channon also called for greater ecus cooperation toforce japan to open its markets to foreign goods channon said japans trade surplus is causing everyoneproblems its surplus with the united states last year was billion dlrs and with ec nations billion dlrs the more united pressure there could be the better hesaid channon also called for increased usec cooperation toavoid trade disputes he said the two sides narrowly avoided a confrontationearlier this year over lost grains sales when spain andportugal joined the community and its liberal importsregulations were tightened to conform to ec standards but if both sides drew back from the brink that time hesaid it does not mean that they would do so on anotheroccasion channon added that there is increasing reesentment ineurope over the us tactic of negotiating under the pressureof unilaterally imposed deadlines he said other potential conflicts are already in sight alleged european government subsidies of airbus aircraft andtaxes on fats and oils and the commuity and the united statesmust therefore learn to manage their relations better he said another bill to let the united states retaliateagainst a nation if that nations market was not open to usgoods would bypass the trade pact gatt general agreeeement ontariffs and trade as an arbiter of trade practices he said foreign trade law should be judged by gatt and notby the united states adding if the trade law is to beinterpreted by the united states and not by the gatt what isto happen to the rest of us reuter
0,furniture ufurf ups bench craft sofa stake washington march universal furniture ltd said in afiling with the securities and exchange commission that it hadincreased its stake in bench craft inc common stock to shares or pct of the total outstanding universal said its universal furniture industries nv unitbought bench craft shares march in theoverthecounter market reuter
0,computer companies form networking group boston march a number of computer companies said theyformed network computing forum an industry group focusing onways to tie computers workstations and networks together the participants include apollo computer inc apcialliant computer systems corp alnt apple computer incaapl concurrent computer inc ccur and a number of othercompanies the forum said its aim was to adopt protocols services andarchitectures that support integrated network computing italso hopes to promote industry standards the first meeting ofthe group is set for the spring reuter
1,italy says g gives chance to verify tokyo accord rome april this weeks group of seven g meeting inwashington provides an opportunity to verify an accord reachedat the tokyo summit last may to include italy and canada ingroup of five g talks on management of the internationalmonetary system and related issues the italian treasury said it said in a statement the g meeting which italy plansto attend will provide a forum for considering the tokyoaccord in the light of events in paris in february this year on february italy boycotted a meeting in paris of itsg partners the united states japan west germany francebritain and canada after being excluded from an earliersession of talks involving g members todays statement from the italian treasury said nobody denies the existence of g but we should like it tobe remembered that the tokyo accords provided for theenlargement of the group to italy and canada whenever themanagement or the improvement of the international monetaryeconomic policy measures are to be discussed or dealt with italy refused to attend the paris g meeting on thegrounds that g grouping the united states japan westgermany france and britain had reduced italys role to rubberstamping agreements already taken the italian treasury said today that italy was certain thatthis time incidents would not occur but it said it would be opportune to look in depth at therole and the procedures of g in relation to those of g reuter
0,australian government to pay subsidiesusda washington march the australian government will likelyreimburse the australian wheat board awb about mln usdlrs to pay wheat farmers for their crop the usagriculture department said in its report on export markets for us grains thedepartment said the sharp fall in world wheat prices hasreduced the export sales revenue of the awb to levelsinsufficient to cover its breakeven export price estimated ataround dlrs per tonne for example the recent large sales of wheat to china mln tonnes and egypt mln tonnes were well below thebreakeven export price it said australian wheat farmers normally receive an advancepayment known as the guaranteed minimum price gmp calculatedat pct of the average of estimated returns in the currentyear and the two lowest of the previous three years thedepartment said in addition deductions for taxes freight handling andstorage are deducted from the gmp the farmer receives but the department said the australian bureau ofagricultural economics bae predicts wheat production willdrop sharply from mln tonnes in to mln in the decline will result from low world grain prices leadingto shifts to livestock and other crops which could benefit uswheat exports the department said reuter
0,lumonics inc year loss kanata ontario march oper shr loss cts vs profit cts oper net loss vs profit revs mln vs mln avg shrs vs note loss excludes extraordinary loss of dlrs or cts shr including corporate reorganizationdiscontinuing of us operations and inventory writedown ofus subsidiaries vs yrago loss of dlrs or ctsshr reuter
0,com coms files for one mln shr offering santa clara calif march com corp said it filed aregistration statement with the securities and exchangecommission covering a proposed public offering of one mlncommon shares it said the offering will be managed by goldman sachs andco and montgomery securities proceeds from the proposed offering will be added toworking capital to fund future growth com said reuter
0,csr ltd says it will sell head office buildings sydney march csr ltd csras said it will sell itshead office group of five buildings in central sydney as partof plans to decentralise the square metre site will be repurchased underexisting leaseback agreements and then sold by public tenderit said in a statement csrs sugar and oil divisions have already moved tobrisbane and the company said it plans further moves fromcentral sydney to reduce its head office staff to about from reuter
1,den danske launches mln dlr eurocd programme frankfurt march den danske bank of denmark is raising mln dlrs through a programme of short and medium termeurocertificates of deposit arranger londonbased salomonbrothers international ltd said in a statement received here signing takes place today and the first issuance ofmaturities from seven days to five years should take placelater this month denominations would be and one mlndlrs and similar amounts in sterling and other currencies aside from the london branch of den danske and thearranger other dealers in the programme would be the swissbank corp international and sg warburg and co ltd salomon said the principal paying agent for the cds wouldbe bankers trust co den danskes us domestic commercial paper program israted a by standard and poors and p by moodys ratingagency salomon said reuter
1,french wheat exports to ec fall paris march french soft wheat exports to othereuropean community countries fell pct to mln tonnes inthe first seven months of the season to januarycompared with mln in the same period the frenchcereals intervention office onic said according to latest onic statistics the main buyers wereitaly with mln against mln in the same period west germany tonnes against thenetherlands and belgium tonnes british and greek imports of french soft wheat during thisperiod were below yearago levels between july last year andjanuary britain bought tonnes against tonnes onic figures showed but spanish purchases were up sharply at tonnesagainst tonnes in the same period and portugalbought tonnes compared with zero onic said the drop in french exports to other communitycountries was due to british competition reuter
1,philips dupont unit arranges mln dlr credit london march philips dupont optical co is arranging a mln dlr threeyear transferable loan facility chemicalbank international ltd said as agent the financing involves a mln dlr loan which is availablefor drawing in the six months after signing and a mln dlrrevolving credit which is available for the life of thecredit drawings under both tranches will be at basis pointsover the london interbank offered rate there will be autilisation fee of five basis points on the revolving credit ifmore than pct is used and a commitment fee of basispoints borrowings will be available in currencies other thandollars and banks have been invited to join as lead managers at mln dlrs for basis points and as managers at mlndlrs for five basis points the borrower is an optical disk joint venture betweenphilips gloeilampenfabrieken nv and ei du pont de nemours andco reuter
1,liffe tbonds gain on jobs data london april us tbond futures gained half a pointin the few minutes after news that the us nonfarm payrollrose more slowly than earlier believed over the last twomonths dealers said june tbonds were trading at or down on theday immediately before the figures when the news came outthey made session highs of before slipping to the payroll rose by in march against analystsexpectations of a gain while the labour departmentrevised the february increase down to from reuter
0,ec opens special rebate for maize paris trade paris march the ec commission decided to open aspecial daily export rebate today for maize exports to moroccoisrael canary islands and zone c subsaharan africa tradesources said here the rebate was set at european currency units per tonnefor march and for april through july reuter
0,rhodes rhd february sales increase atlanta march rhodes inc said its february saleswere dlrs a pct increase over feb salesof dlrs reuter
1,economic spotlight ems marks eighth birthday by tony carritt reuters brussels march the european monetary system marks itseighth anniversary still vulnerable to turmoil in world moneymarkets despite creating an island of currency rate stabilityin europe economists say but many economists say the systemwhich holds eight european community currencies within narrowfluctuation bands remains in its infancy its new currency the european currency unit ecu hasbeen a runaway success with investors and borrowers alikeseeking an alternative to the volatile dollar and on wednesday the long term vision of the ecu aseuropes common currency took a step nearer to becoming realitywhen belgium minted the worlds first ecu coin but economists say members such as west germany have so farblocked a second stage of development envisaged by the systemsfounding fathers exwest german chancellor helmut schmidt andformer french president valery giscard destaing under this phase originally due to have started two yearsafter the ems was set up decisionmaking was to have beentransferred from national governments and central banks to anautonomous european monetary fund but members have jealously guarded their sovereignty ineconomic and monetary matters the basic problem of the ems isthat governments are not prepared to make the quantum leap to asituation where certain decisions are taken in common said oneeconomist who has closely watched the systems development the result is that the ec is often divided over policy onthird currencies accentuating what the economists say is thesystems greatest weakness its vulnerability to a weak dollar over the past months as the us dollar plunged andinvestors moved into strong currencies the resulting sharprise of the west german mark severely strained the system more as the mark soared against the dollar it also rose againstems currencies less favoured by international investors and aswest germany last year refused to give in pressure from severalec partners and the united states to cut interest rates to slowthe marks rise the ems had to be realigned twice to easefinancial and trade strains within the community two months ago the mark and the dutch guilder were revaluedby three pct and the belgian and luxembourg francs by two pctagainst other currencies in the system the french francitalian lira the irish punt and danish crown another frustration has been britains failure to lend theems political support by keeping the pound still a major worldcurrency outside the system no change in the british governments attitude is expectedbefore the countrys next general elections due by mid meanwhile the systems last realignment the th since itwas set up prompted european finance ministers to ask the ecshighlysecretive monetary committee and committee of centralbank governors to come up with suggestions for reinforcing it their ideas are due to be unveiled when finance ministershold an informal meeting in belgium early next month but economists said the proposals are unlikely to involvemore than tinkering with technical details they are scepticalabout the chances for any fundamental change technical measures wont be enough to protect the emsagainst external factors such as dollar weakness for that wemust take the step forward to the institutional level said leode corel of kredietbanks economic research department economists say the systems fortunes now will dependlargely on the success of an agreement last month among majorindustrial nations to stabilise exchange rates if the dollarresumes its slide the ems could be in for more turbulence theypredict reuter
0,china sugar output seen lower usda washington march chinas sugar crop has beenrevised to mln tonnes raw value down four pct from theprevious forecast and five pct below the previous season theus agriculture department said in its world production and trade report the departmentattributed the decline to relatively poor profitability ofsugar causing harvested area of cane and beets to declineseven pct from beet sugar production for is now estimated at tonnes five pct less than earlier forecast and downfive pct from the previous season while cane output isprojected at mln tonnes down four pct from previouslyforecast and five pct below the previous season it said reuter
1,seal sinc acquires ademco ltd naugatuck conn march seal inc said it acquiredademco ltd a united kingdom company which distributes mountingand laminating equipment and supplies for a combination ofcash and stock valued at mln dlrs based on currentexchange rates seal said it will pay up to an additional mln dlrscontingent on the market price of seals common on december and on certain earnings targets by the acquired business reuter
1,bank of tokyo curacao issues canadian dollar bond london march bank of tokyo curacao holdings nv isissuing a mln canadian dlr eurobond due april withan pct coupon and priced at pct bank of tokyointernational ltd said as lead manager the bonds guaranteed by bank of tokyo ltd will be issuedin denominations of dlrs and will be listed inluxembourg fees consist of pct for management andunderwriting combined and pct for selling colead is prubache securities reuter
0,us commerce secretary questions fujitsu deal washington march commerce secretary malcolm baldrigesaid he felt a proposed takeover by japans fujitsu ltd ofusbased fairchild semiconductor corp a subsidiary ofschlumberger ltd slb should be carefully reviewed he told the semiconductor industry association the dealwould soon be discussed by representatives of several differentgovernment departments the reagan administration has previously expressed concernthat the proposed takeover would make fujitsu a powerful partof the us market for socalled supercomputers at a time whenjapan has not bought any americanmade supercomputers in addition us defense officials have said they wereworried semiconductor technology could be transferred out ofthe united states eventually giving japanesemade products anedge in american hightechnology markets for defense and othergoods treasury secretary james baker recently told a senatecommittee the proposed takeover would be reviewed by the cabinetlevel economic policy council reuter
1,iran reports important victories on southern front london april iran said it had achieved importantvictories against iraq on the southern war fronts last night a brief iranian news agency irna report said importantvictories achieved in southern fronts monday night it gave nofurther details iran launched a major offensive codenamed karbalatowards the major southern iraqi port of basra in january butthere have been no reports of heavy fighting in the area inrecent weeks reuter
0,twa twa tangles piedmont pie situation by patti domm reuters new york march trans world airlines inc complicatedthe bidding for piedmont aviation inc by offering either to buypiedmont suitor usair group or alternatively to merge withpiedmont and usair piedmonts board was meeting today and wall streetspeculated the board was discussing opposing bids from norfolksouthern corp and usair the twa offer was announced shortlyafter the piedmont board meeting was scheduled to begin twa offered to buy usair for dlrs cash per share italso said it was the largest shareholder of usair andthreatened to go directly to usair shareholders with an offerfor pct of the stock at a lower price twa also said it believed its offer was a better deal forusair shareholders than an acquisition of piedmont but it saidit alternatively would discuss a threeway combination of theairlines market sources and analysts speculated that twa chairmancarl icahn made the offer in order to put his own airline intothe takeover arena were just wondering if hes not just trying to get twainto play theres speculation on the street he just wants tomove onto somthing else said one arbitrager we think twamight just be putting up a trial balloon analysts said the offer must be taken seriously by usairbut that the airline will probably reject it because the priceis relatively low compared to other airline deals they also said icahn must prove his offer credible byrevealing financing arrangements they need to show theircommitment and their ability to finance i think its acredible offer said timothy pettee a bear stearns analyst i think its certainly on the low end of relative valuesof airline deals said pettee pettee estimated dlrs wouldbe in a more reasonable range based on other airline mergers usair stock soared after twa made public its offer aspokesman for usair declined comment and said usair had notchanged its offer for piedmont usair offered of buy pct ofthat airlines stock for dlrs cash per share and the balancefor dlrs per share in usair stock usair closed up at on volume of mlnshares piedmont which slipped to close at alsoremained silent on the twa action piedmont has an outstanding dlr cash per share offer from norfolk southern corp norfolk southern declined comment but said it stuck withits offer for piedmont norfolk owns about pct of piedmontand opened the bidding when it said it would propose a takeoverof piedmont some analysts said icahn may be trying to acquire usair tomake his own airline a more attractive takeover target icahn i think had wanted to sell his airline and therewere no takers i think the strategy might have called formaking his investment more attractive one way to accomplishthat specific objective is to go out and acquire otherairlines said andrew kim of eberstadt fleming i dont know whose going to buy them but at least thisway it becomes a much more viable package said kim but icahns financing ability for such a transactionremains in doubt in part because of twas heavy debt load wall street sources said twa has some cash with which to dothe offer the sources said icahn has not lined up outside financialadvisers and plans to make his own arrangements icahn earlier this year abandoned plans to buy usx corp xand still retains pct of that companys stock some wall street sources said the financiers usx plan wasimpacted by the cloud hanging over his adviser drexel burnhamlambert inc because of wall streets insider trading scandal industry sources also predicted usair might reject the twaoffer on price and financing concerns its littered withcontingencies and it doesnt even have a financingarrangement said one executive at another major airline but the executive conceded a merged twausair would be astrong contender with usairs east coast route system andplanned west coast presence from psa usair could feed theintenrational flights of twa which has a midwest presence inits st louis hub adding piedmont dominant in the southeastto the mix would develop an even stronger force the combined entity would also have twas pars reservationsystem such a merger would be complex and analysts said it wouldresult in an airline iwth an pct market share reuter
0,ogden og device approved by us for testing new york march ogden corp said a unit won approvalfrom the us environmental protection agency to test a bedcombuster a device that burns some hazardous wastes underhighly controlled conditions the company said the approval will allow its ogdenenvironmental services unit to operate a pilot scale model ofthe device test the results and fine tune the instrument toburn a number of wastes testing begins at the end of march the wastes include contaminated soils chlorinated solventssuch as carbon tetrachloride nonchlorinated solvents liketoluene and distillation residues it said reuter
1,us said to view g meeting as major success by peter torday reuters washington april the united states which has longsought japanese action to stimulate its economy appears to besatisfied tokyos latest package is a major development andallows leading industrial nations to reaffirm their agreementto stabilize currencies monetary sources said they believed that us treasurysecretary james baker considered tokyos package announcedyesterday to be a major stimulation of the japanese economy but yesterdays statement by seven leading industrialpowers endorses the yens rise from around to the dollarthe level at the february paris accord to about today the supplementary budget worth about billion dlrs wasannounced by the ruling liberal democratic party on the eve ofmiyazawas departure for washington to attend yesterdaysmeetings of leading industrial nations in a strongly worded statement terming the japanese actionextraordinary and urgent the meeting reaffirmed the parisaccord by noting that current exchange rates are within rangesbroadly consistent with fundamentals or economic reality the group of seven the united states japan westgermany france britain italy and canada thereforerepeated their willingness to continue close cooperation tofoster exchange rate stability the cooperation agreement has resulted in concerted centralbank intervention of billion to billion dlrs to halt thedollars fall while relatively unsuccessful the scale ofintervention between so many nations is unprecedented in recentyears monetary sources also said they understood that secretarybaker considered the meeting to be extremely successful in thelight of the japanese announcement they also said there was a growing feeling among thefinance ministers and central bankers that cooperation overmediumterm policies has replaced the bickering over shorttermdifferences in past meetings west germany whose currency has not risen anything likethe yen since the paris agreement appears from the face ofyesterdays statement to have won acceptance from othercountries that its exchange rate is acceptable bonns finance minister gerhard stoltenberg argues thatmajor currency shifts needed to remedy the huge imbalancebetween west germany and japans trade surpluses and americastrade deficit have already taken place no mention was made however of the us commitment to cutthe budget deficit even though it is implied in thereafffirmation of paris european nations and japan believe deficit cuts areessential to curbing the record us trade shortfall thatreached nearly billion dlrs last year a similar argument was made on capitol hill earlier thisweek by federal reserve board chairman paul volcker a furthersharp fall to redress trade imbalances would clearly posesubstantial risks of renewed inflationary momentum and couldundermine confidence in future financial stability he said volcker warned a further dollar fall might force thepolitically independent fed to drive up interest rates monetary sources said that privately west germanywelcomed the rise in the yen against the dollar while its owncurrency remained relatively stable against the us unit bonn and other european nations worry that once the weakdollar blunts tokyos export drive to the united states thejapanese monolith will concentrate on european markets the ministers meanwhile also continued talks on makingtheir policy coordination more binding and one canadianfinance minister michael wilson said good progress was made wilson said they will meet before the june economic summitto prepare a report for the leaders of the seven nations the united states and france backed by the internationalmonetary fund want the seven to agree on ranges or norms for alimited number of economic objectives such as growthinflation monetary conditions trade balances and currentaccount balances sharp deviations from these guidelines would result inconsultations between the countries on whether correctiveaction should be required but the inclusion of currencies as one of the objectiveshas bonn and london worried monetary sources say because itimplies washington is moving in the direction of target zones the sources said the reagan administration unsuccessfullysounded out its allies on a system of target zones to limitcurrency fluctuations just before the february meeting the concept is a much more rigid one than the secret rangesof the paris accord and would mark a sharp departure from therelatively free currency markets of recent years reuter
1,italy says g gives chance to verify tokyo accord rome april this weeks group of seven g meeting inwashington provides an opportunity to verify an accord reachedat the tokyo summit last may to include italy and canada ingroup of five g talks on management of the internationalmonetary system and related issues the italian treasury said it said in a statement the g meeting which italy plansto attend will provide a forum for considering the tokyoaccord in the light of events in paris in february this year on february italy boycotted a meeting in paris of itsg partners the united states japan west germany francebritain and canada after being excluded from an earliersession of talks involving g members todays statement from the italian treasury said nobody denies the existence of g but we should like it tobe remembered that the tokyo accords provided for theenlargement of the group to italy and canada whenever themanagement or the improvement of the international monetaryeconomic policy measures are to be discussed or dealt with italy refused to attend the paris g meeting on thegrounds that g grouping the united states japan westgermany france and britain had reduced italys role to rubberstamping agreements already taken the italian treasury said today that italy was certain thatthis time incidents would not occur but it said it would be opportune to look in depth at therole and the procedures of g in relation to those of g reuter
0,regal rgl bell petroleum in reorganization houston march regal international inc said it proposedto submit a plan of reorganization with the us bankruptcycourt under which it will acquire bell petroleum services incsby paying out all of its creditors and issue one share for eachshares of bells stock this proposal has been amended from a previously rejectedoffer of regal share for each bell share regal said its will pursue the acquisition without thesupport of bells management bell petroleum filed its chapter petition in november and has not as yet filed a plan of reorganization buthas only sought an order extending the exclusive orderaccording to regal bell petroleum president ed runyan said the company isevaluating regals latest offer and evaluating otheralternatives runyan said bell is meeting tomorrow with another potentialsuitor reuter
1,uk banks offer fixedrate mortgages at pct london march two major uk clearing banks announcedthey will offer a total of mln stg in new mortgages at afixed interest rate of pct for the first three yearsbelow current bank base lending rates of pct midland bank plc mdbll said it has initially allocated mln stg for home loans at this rate while lloyds bank plclloyl will offer mln stg earlier this week midland said it would cut its standardrate of mortgage payment to pct from april following ahalf a percentage point reduction in leading banks baselending rates from pct building society and other bank mortgage rates are largelystill well above the new base rate level although last yearlloyds offered a fixed rate of pct on certain home loans a midland spokesman said his bank calculated that at thecurrent level of billion stg its existing mortgage bookaccounts for about pct of the total british home loan market lloyds said it has billion stg in outstanding mortgageloans but had not estimated its total market share among other major clearing banks barclays plc bcsl andnational westminister bank plc nwbll said they had noimmediate plans to announce similar fixed rate schemes reuter
1,new chief elected for world sugar organisation london march dominican alfredo ricart will take overas executive director of the international sugar organizationiso in midapril iso officer in charge constantin politoffsaid previous iso chief william miller retired at endfebruarylast year ricart told reuters his first aim is put the house in orderby having a new administrative sugar pact with improvedallocations of voting rights and financial contributions once this is done time can be dedicated to working towardsa new international sugar agreement isa with economicclauses he said ricart currently the dominican republics ambassador toaustria the netherlands and the un in geneva said he willvisit the four major exporters australia brazil cuba andthe european community to talk to governments and producersand find out about problems that are preventing these countriesfinding common ground for a new sugar pact reuter
1,iae calls off superfan engine project london april the fivenation international aeroengine iae consortium has decided not to go ahead with theproposed launch of its superfan engine a spokesman forconsortium member rollsroyce plc said he said a group board meeting had concluded that a launchwould have been premature given the risks involved in trying tomeet an availability date of spring required by airlines however he added that the project had not been cancelledand could be offered later on the engine was originally proposed for fitting on theairbus industrie a iaes members are rolls united technologies corps utxnpratt and whitney fiat spa fiatmi japanese aero enginescorp and mtu of west germany airbus said this week it would switch to the francouscfms alternative because of doubts whether the superfanwould be ready on time rolls which has been stateowned since launches itspathfinder prospectus giving preliminary details of its publicflotation later today analysts said that the timing of the postponement ofsuperfan an pound thrust upgrade of the consortiumsv engine fitted to the a was embarrassing but shouldnot be considered a serious blow if anything it indicated thefinancial prudence of the group one added the rolls spokesman added that the decision did not affectthe v programme itself equally there was the possibilitythat the consortium would go ahead with the superfan later on rolls rb engine was not available for fitting to earlyversions of the boeing co ban but had since capturedabout pct of the market he noted reuter
0,pansophic systems inc pns rd qtr jan net oak brook ill march shr cts vs cts net vs revs mln vs mln nine mths shr dlrs vs dlrs net mln vs mln revs mln vs mln reuter
0,belgian says ec would react to textile bill washington march belgian foreign trade minister hermande croo said if congress passed legislation curbing worldtextile imports the only way the european community ec couldreact was to retaliate de croo said at a news conference if you limit textileimports you will reorient textiles to europe and that he said would trigger ec taxes on us goods congress passed a textile bill two years ago but it wasvetoed by president reagan on grounds that curbing imports toprotect the domestic textile industry would trigger retaliationus trading partners a similar bill has been introducted this year in acongress with a bigger democratic majority and with a presidentweakened by the iran scandal de croo here for talks with administration officials andcongressmen said if a textile bill passed the only way wecould react would be retaliation and it would cause moreretaliation which is not a good way to deal with problems he said if a textile bill was enacted we will impose taxeson a lot of american products he said it would be stupid wehave to avoid that he said congressmen seem upset mosty with japan because ofits massive trade suprlus with the united states and not withec nations but ec nations will be hurt by the diverted shipments of asian textiles de croo also criticized the way us officials try to solveec trade issues saying each time we come in contact it aconflict contact the clouts are coming fom the west he said it then is a crisis atmosphere with officials crossthe atlantic and dramatized with headlines this is not the way to work in a serious way between twobig powers de croo said reuter
1,liffe executive greets sec move on futures trade london march a decision by the us securities andexchange commission to remove a key regulatory obstacle totrading foreign debt futures on us exchanges was aconstructive development london international financialfutures exchange liffe chief executive michael jenkins said the sec yesterday agreed to remove the regulation againsttrading futures in designated foreign government debtsecurities on markets not located in the issuing country jenkins said the decision cleared the way for the chicagoboard of trade possibly to trade uk long gilt futures and ajapanese yen bond contract the cbot is now likely to proceed with an application totrade gilts to the commodity futures trading commmissioncftc he said reuter
0,range rover to sell vehicles in us detroit march range rover of north america inc asubsidiary of the british land rover group said it would beginselling the luxury utility vehicles in the united states march at a suggested retail price of dlrs range rover executives told reuters after a pressconference they expect to generate mln dlrs in revenues thisyear but that the us venture is not expected to becomeprofitable until the executives said they expect to sell of thevehicles this year from an initial network of dealers whichwill be gradually expanded to within a year range rovers project aimed at buyers with householdincomes above dlrs annually is the culmination of afouryear effort by land rover group to introduce thebritishbuild vehicle in the us market the executives said the only option to be offered with thevehicles will be a leather upholstery package priced at dlrs reuter
0,ecuadors consumer prices rise pct in february quito march ecuadors consumer price index rose pct in february to base the national statisticsand census institute said the rise compared to a pct rise in january and a pct rise in february the institute said accumulated overall inflation for thefirst two months of this year was pct compared to pctfor the same period last year inflation for the months ending february was pct compared to pct for the months ending february reuter
0,twa twa confirms ownership of usair u stock new york march trans world airlines inc said it ownsmore than four mln usair group shares or about pct of thetotal outstanding twa said it may acquire additional shares in the openmarket in private transactions through a tender offer orotherwise subject to department of transportation approval twa has offered dlrs per share for usair group usairrejected the offer yesterday calling it a lastminute attemptto interfere with its takeover of piedmont aviation inc a twa spokesman said the company has filed an applicationfor approval on its offer to buy usair with the department oftransportation and later today it will file a response tousairs motion with the dot to dismiss the twa application twa said it made the statement today on its stock positionin usair in response to inquiries traders said they believed twa chairman carl icahn was thebuyer of an share block crossed today by salomonbrothers usair stock was trading at up on heavy volumeof mln shares twa stock fell to while analysts and arbitragers have speculated that icahnmay have made the offer for usair in order to trigger theacquisition of his own airline wall street today began to takeicahns effort more seriously i think hes going to be the next frank lorenzo of wallstreet said one market source lorenzo chairman of texasair has added to his airline with the acquisitions of easternairlines and people express airlines there was also speculation that icahn would like to buyusair and then sell twa as a merged company reuter
0,twa twa sues usair u over poison pill new york march trans world airlines inc said it filedsuit in delaware chancery court against usair group inc and itsboard of directors seeking to invalidate its poison pillantitakeover plan twa vice president and general counsel mark buckstein saidtwa also sought a declaratory judgement from the court that its dlr per share takeover offer for usair would in no wayinterfer with usairs possible buyout of peidmont aviation incpie buckstein said twa asked the court to enjoin theenforcement of usairs shareholder rights plan or poisonpill such provisions which typically allow for the issue ofsecurities to shareholders in the event of a hostile takeoverbid are aimed at deterring takeovers by making them moreexpensive usair earlier today rejected twas offer saying twas bidwas an attempt to interfer with its buyout of piedmont usair also had said its counsel would investigate thematter tonight a spokesman for usair said the airline had nocomment on twas lawsuit usair did respond however to a twa request to thedepartment of transportation for permission to buy up to pctof usair stock and place the stock in a voting trust pendingapproval of a takeover usair said the request was hastily pasted together inorder to take advantage of a regulatory anamoly that wouldallow twa to accomplish in a regulated environment actions thatwould be impermissable in the nonregulated economy at large usair called on the transportation department to rejecttwas request reuter
1,liberals hold truro in uk byelection london march the liberal party easily won the trurobyelection with almost twice as many votes as its nearestrival the press association news agency reported the poll in the southwest of england constituency wascalled after the death of the previous member of parliamentalso a member of the liberal party matthew taylor raised the liberal majority by winning votes conservative nicholas st aubyn was second with while labour candidate john king polled the last byelection in the london suburb of greenwichwas won by the social democratliberal alliance reuter
