is_uk,text
0,finnish taxation major issue in election campaign by peter verschoor reuters helsinki march personal taxation has emerged as themajor economic issue in finnish general elections later thismonth and conservative gains could mark a shift towardsindirect taxation and accelerate moves towards moremarketoriented banking practices economists say opinion polls indicate the conservative party finlandssecond largest may gain enough clout after the elections tojoin a coalition government which is still likely to bedominated by the social democrats of prime minister kalevisorsa but the economists point out that conservative economicpolicies differ only slightly from the governments and thattrade with the soviet union will not be affected helsinki bankers said a new government including theconservatives for the first time in years could bring abouta shift from direct to indirect taxation the present coalition of social democrats and centrists hasembarked on a tax reform programme to cut marginal taxationwhich is up to pct in the highest income scales theopposition has also called for reforms but they differ overhow to regain lost state revenues one conservative favoured possibility is abolishing taxexemption on interest from bank deposits and government bonds hannu halttunen of helsinki bank kansallisosakepankkikop told reuters we want to be more free in setting interestrates and in creating different deposits to suit the individualinvestors if tax on interest is introduced then we prefer asystem with taxation of real interest gains under present laws bank customers are exempted from tax oninterest when banks jointly set interest rates bankers saidthis had encouraged cartelstyle banking and was hinderingtougher interbank competition a londonbased nordic banking expert said liberalisationwas too strong a word to use in a finnish context but aconservative presence could dislodge traditional practices it would probably result in new practices that have beenseen elsewhere for a few years growing rather more quickly infinland he said in a reference to money market instruments all parties especially the conservatives have beencareful to avoid making finnishsoviet trade an election issuemoscow is finlands largest trading partner until a few yearsago the conservative party was seen as anticommunist but hasnow moderated its stance political analysts say trade between helsinki and moscow is based on a bartersystem and is balanced under longterm accords in january the two countries signed a agreement worth billion markka but trade in the past two years has beendeclining due to the fall in the price of crude oil whichaccounts for pct of finnish imports from the soviet union the bankers said taxation had become the major economictheme of the campaign because there were few other issues inflation was pct in compared with pct in and unemployment has increased slightly from pct ofthe workforce in to last years levels of pct the social democrats in doubled the countrys foreigntrade surplus compared with from billion markka to billion markka opinion polls say sorsas social democrats will remain thelargest party in the seat parliament with some pct ofthe vote they currently hold seats the centre party the other major coalition partner isalso expected to hold on to its seats but increased conservative support and a decline for thecommunists could make force sorsa to allow the conservativesinto government they currently hold seats reuter
1,okb issues mln canadian dlr bond london march oesterreichishce kontrollbank ag isissuing a mln canadian dlr eurobond due march atnine pct and priced at pct morgan guaranty ltd said asjoint bookrunner with ltcb international the bond is available in denominations of and dlrs and will be listed in luxembourg fees comprised pct selling concession with pctfor management and underwriting combined reuter
0,morgan stanely ms unit sells floater cmos new york march morgan stanley mortgage trust i a unitof morgan stanley group is offering mln dlrs ofaaarated collateralized mortgage obligations that include twofloatingrate tranches said sole manager morgan stanley the floaters have average lives of and years formaturities of and the rate on the shorter termfloater will be reset quarterly at basis points overthreemonth libor while the rate on the longer tranche will bereset at threemonth libor plus basis points fixedrate cmo yields are to pct for maturitiesof to and average lives of to years reuter
0,south korean money supply rises in february seoul march south koreas m money supply rose pct to billion won in february from billionin january when it fell a revised pct from decemberprovisional bank of korea figures show the february figure was up pct from a year earlier m money supply rose pct to billion won infebruary from january when it fell pct from december thefebruary figure marked a yearonyear rise of pct the bank previously said m fell pct in january reuter
0,france sets billion franc tbill tender paris march the bank of france said it will offer billion francs worth of negotiable treasury bills at its nextpublic weekly tender on march the total includes two billion francs of week bills billion francs of twoyear bills and three billion francsworth of five year bills no maximum or minimum price has been set reuter
1,insituform iglsf raises stake in unit new york march insituform group ltd of guernseychannel islands said it has exercised an option to convert a stg loan to affiliate insituform permaline ltd tocommon shares raising its stake in the unit to pct from pct the remainder is held by permalines management and aninvestment group insituform also said james colclough has resigned from itsboard for health reasons and secretary scott saltpeter hasresigned effective june five reuter
0,mitsui and co to issue eurodollar warrant bonds tokyo march mitsui and co ltd said it plans to issue mln eurodollar warrant bonds in two tranches with paymenton march through a syndicate led by nomura internationalltd one tranche is of fiveyear mln dlr bonds while therest is of sevenyear mln dlr bonds but other issue termshave not yet been decided reuter
0,japanese banks seen agreeing debt risk scheme by tsukasa maekawa reuters tokyo march japanese creditor banks are close to adecision to jointly establish an offshore firm to which theywill transfer part of their title to possibly unrecoverabledebts owed by developing nations international financialsources told reuters details of the deal are likely be decided next week and thefirm set up before the end of the month they said the scheme is intended to improve financial management atthe banks and reduce the risk of problems in the event of debtsturning bad the sources said last weeks announcement by brazil that it wouldindefinitely suspend interest payments on an estimated billion dlrs owed to commercial banks prompted japanesecreditors to finalise the project the sources said major japanese banks have been considering a plan to avoida debt crisis since the start of the year they said there are likely to be at least participating banks andperhaps as many as they said about japanese commercial banks have outstanding loanstotalling over billion dlrs to brazil accounting for about pct of all commercial loans to that country the most likely venue for the envisaged firm is thecaribbean tax haven of the cayman islands the sources said the idea is to create a pool of funds in the firm withparticipating creditor banks holding the firms stock the firm will then use the funds to buy from itsstockholding banks title to repayments of specified foreignloans which are potentially bad the sources said the stockholding banks will draw up a list of such loans subject to the scheme would be loans extended todebtridden countries such as mexico and argentina they said the financial sources said interest payments to the firmwould not be taxed because of its location japanese banks haveasked the finance ministry to increase tax breaks on loan lossreserves but the ministry has not yet complied a senior ministry official welcomed the scheme and said itmay encourage new lending to developing countries the ministry instructs banks to establish reserves for upto five pct of their loans to financially troubledcountries but it only grants tax breaks on reserves accountingfor one pct of the loans reuter
1,guinness seeks uk injunction against saunders london march guinness plc guinl will seek aninjunction in the uk high court today to freeze the assets offormer chairman ernest saunders in its attempts to recover mln stg paid to a jersey company as part of the companystakeover battle for distillers co plc a spokesman said he said the court move aimed to freeze saunders assets upto the value of the sum it wanted to recover it was uncertainwhether the court would reach any decision on the requesttoday guinness said last week it planned to take legal actionto recover the funds paid to nonexecutive director thomasward via the jersey company lawyers representing ward have said he saw the funds as hisreward for services performed during the takeover ofdistillers guinness is also planning a resolution at the annualmeeting in may to remove both saunders and ward from thecompanys board reuter
0,knutson mortgage corp knmc sets quarterly bloomington minn march qtly div cts vs cts prior pay april record march reuter
0,jaguar jagry february us sales fall leonia nj march jaguar plcs jaguar cars inc ussubsidiary said february sales were down from ayear before the company said it expects a resumption of us salesgrowth towards the latter half of jaguar said yeartodate us sales were down from a year before reuter
1,britain seems set for new cash row with ec by youssef azmeh reuters brussels march britain appeared set for a new cash rowwith its european community partners as evidence emerged thatit could be much worse off as a result of new proposals toradically alter the way the ec is financed analysis by officials and diplomats of proposals releasedyesterday by the ecs executive commission showed their fullimpact were they in force this year would have left britainworse off by mln european currency units the proposals have to be agreed unanimously by membergovernment after a debate expected to open next month the commission said they were necessary to prevent the ecfrom sliding once again into bankruptcy and has described thecurrent financing system as unfair and unacceptable british dissatisfaction with the cost of ec membership haslong been a source of friction and diplomats said theproposals could well reopen the wound this was despite a proposed correction of britains budgetcontribution to reflect its inability to take full advantage ofthe ecs farm subsidies system because of the relatively smallsize of its agricultural sector diplomats said although other nations such as italybelgium and the netherlands were certain to oppose elements inthe system which could also substantially increase their own ecpayments the main opposition was expected from britain prime minister margaret thatcher has made clear in recentstatements that she is not prepared to abandon the presentsystem under which britain is refunded twothirds of its netpayments to the ec unless a fairer system is devised the diplomats said thatcher was unlikely to consider theproposed system as fair the commissions proposals would base a statescontribution on its gross national product which thecommission says is a fairer measurement reflecting relativewealth the main element of the previous system was a share ofvalue added tax collected in member states the mechanism to compensate britain for its inability totake up a higher proportion of ec farm expenditure will have tobe paid for by the other states the commission has also proposed to end repayments to allstates of a service charge paid to them for collecting customsduties on behalf of the ec reuter
0,fda approves cephradine by zenith zen ramsey nj march zenith laboratories inc said thefood and drug administration approved cephradine anantibiotic for marketing the maker of generic drugs less costly versions of brandname drugs that have lost their patents said cephradine hasbeen available as velosef from squibb corp sqb and ansporfrom a smithkline beckman corp skb unit earlier this week the company said it received fdamarketing approval for cefadroxil another antibiotic which itsaid it will market once questions relating to patentapplicability are resolved reuter
0,pioneer group unit gets more ghana gold land boston march the pioneer group inc said its pctowned teberebie goldfields ltd venture was granted anadditional concession of land in ghana to seek and mine gold the state gold mining corp of ghana granted the venture anadditional square kilometers in teberebie ghanacontiguous to square kilometers granted earlier the original concession appears to have a substantialamount of gold bearing material containing about grams or ounces of gold per tonne but the venture has no firmestimate on the costs of extracting the gold and no assurancescan be given that the reserves can be mined profitably thecompany said it said teberebie goldfields has not conductedtests on the newly granted land but added the land seems to besimilar in geological characteristics to the original land reuter
0,gatt council defers decision on semiconductors geneva march the ruling gatt council deferred adecision on whether to set up a dispute panel on the basis of aeuropean community complaint against the us japaneseagreement on exports of computer semiconductors david woods spokesman of the general agreement on tariffsand trade gatt told a news briefing that the main partieswould continue bilateral talks this was in the hope ofresolving the row before the next council meeting on april the fiveyear accord signed in july aims to protectthe us market from dumping of lowprice japanese microchipsofficially known as semiconductors the ec complained the accord breached gatt trade rules byallowing tokyo to monitor prices allowing it to set minimumprices for japanese chips sold in third countries the nation community also charged the agreement gaveus producers preferential access to the japanese market woods said many nations hong kong canada switzerlandsingapore sweden malaysia and nigeria had supported the eccomplaint during the heated council debate japans delegate minoru endo and us ambassador michaelsamuels replied in the debate that the ec charges wereunfounded but they were willing to continue bilateral talks reuter
1,swedish export credit issues new zealand dlr bond london march swedish export credit is issuing mlnnew zealand dlr eurobonds due april paying pct andpriced at pct lead manager credit suisse first bostonsaid the bond is available in denominations of and dlrs and will be listed in luxembourg fees comprise pctselling concession and pct management and underwriting reuter
1,india to get uk coal steel industry grants new delhi march india will get mln stg asgrants from britain to develop its coal zinc and leadindustries the british information services said in astatement it said a mln stg grant would be disbursed over three tofour years under an agreement signed here yesterday between theindian finance ministry and the british overseas developmentadministration the british grants for developing the indian coal industryusing british mechanised longwall technology totalled mlnstg in the past years it said under a separate agreement the british government agreedto provide mln stg as a grant to develop a zinc and leadmine at rampuraagucha and an associated smelting complex atchaneriya both in indias northern state of rajasthan thestatement said the grant will finance the basic engineering for thesmelter complex to be undertaken by britains davy mckee ofstockton it will also help develop the mine complex it added reuter
0,hooper holmes sherlock inc hoop th qtr net basking ridge nj march shr cts vs cts net vs revs mln vs mln avg shrs vs mths shr cts vs cts net vs rwevs vs avg shares vs reuter
1,uk money market given further help at new rates london march the bank of england said it provided themarket with further assistance during the afternoon buyingbills worth mln stg at the lower rates introduced thismorning it bought mln stg of local authority bills plus mlnstg of bank bills in band one at pct together with mln stg of band two bank bills at pct the bank also revised its estimate of the market shortageup to mln stg from mln this morning it has given totalassistance of mln stg today reuter
1,tugs to attempt refloating korean bulk carrier london april seven tugs will attempt to refloat thesouth korean motor bulk carrier hyundai new world tonightlloyds shipping intelligence service said in its latest update the vessel grounded close to itaqui port in brazil lastnight after undocking from ponta da madeira terminal lloyds said the dwt vessel is carrying about tons of ore five holds are partially flooded and there is some leakageof bunkers from double bottom tanks at low water tide thevessel has a list of five degrees to port and the listincreases as the tide rises reuter
0,us wheat growers want eep to soviet union washington march the us national association ofwheat growers nawg urged the reagan administration offer thesoviet union wheat under the export enhancement program eep in a letter to agriculture secretary richard lyng nawgstated its strong support for an eep offer to moscow we believe that a solid case continues to exist for sovieteep eligibility and the recently announced and reported sovietpurchases of us corn indicate a soviet willingness topurchase us grain if it is competitively priced nawg said consequently we believe it is important to renew the useep offer and do all that is reasonably possible to ensuremutual adherence to the terms of the ussoviet grainagreement the letter said reuter
0,tpa of america inc tps th qtr loss los angeles march shr loss five cts net loss revs avg shrs mln year shr loss seven cts net loss revs mln avg shrs mln note company started operating in august results reflect change in fiscal year from november end reuter
1,india buys white sugar from london traders london march india yesterday bought two cargoes ofwhite sugar from london traders for aprilmay shipment andgranted the trade houses the option to sell an additional twocargoes at the same price for mayjune shipment the firmsinvolved said e d and f man and woodhouse drake and carey both said theysold single cargoes at dlrs a tonne cif for aprilmayand were granted options to sell an extra cargo each at thesame price for mayjune at the indian buying tender for threeto four cargoes of whites held yesterday the tender had calledfor a single cargo of prompt and two to three cargoes ofaprilmay reuter
1,beghinsay increases capital to finance expansion paris march french sugar group beghinsay which is pct owned by italys gruppo ferruzzi is to raise itscapital to mln francs from mln through a threeforoneissue of shares and investment certificates to financeexpansion president jeanmarc vernes told analysts for the first stage beghinsay will issue some mln new franc shares at francs to increase capital to mlnfrancs the share currently trades at francs then new franc investment certificates will be issued at francs raising capital to mln francs the capital increase will bring the group around billion francs in new funds to finance its expansion plansthese include the possible acquisition of the corn productsmaize starch plant at haubourdin in northern france vernessaid ferruzzi is one of several groups bidding to buy all ofcorn products installations in europe apart from the frenchplant these include three factories in each of italy and westgermany two in britain and spain and one in the netherlandsand denmark corn products has put a mln dlr price tag on theinstallations and beghinsay estimates that acquisition of thehaubourdin plant would cost between and mln dlrs vernessaid if this bid fails beghinsay would consider acquiring anddeveloping two other french plants either in the maize orwheat starch sector beghinsay is also planning to finance european expansionfor its kaysersberg subsidiary another major reason for itscapital increase kaysersberg which was transformed from a division ofbeghinsay into a fullyfledged chemical subsidiary last yearhas been holding talks with other european companies onpossible accords vernes said he added the company could beintroduced onto the paris bourse in the near future reuter
1,ec mainly for tin extension no uk stand taken brussels april european community ec members of theinternational tin council except britain have said they areprepared to back an extension of the international tinagreement an ec spokesman said he said at a meeting of ec states representatives hereyesterday britain undertook to communicate its own decision toits partners today it said it was not ready yesterday to takea stand but did not say why he added nine other ec states backed an extension spainand portugal which are not members of the international tincouncil raised no objections to a common ec stance in favour reuter
0,south africa optimistic about debt talks johannesburg march south africas directorgeneral offinance chris stals said he was optimistic about reaching amutually acceptable agreement with foreign bank creditors indebt renegotiation talks scheduled to begin next month stals the countrys chief foreign debt negotiator said weare busy finding out how they banks feel they all havedifferent opinions there is no consensus but asked if he was optimistic on agreement for a new debtrepayment plan stals replied yes in a telephone interview fromhis pretoria office he declined to comment further before the major review ofthe interim debt agreement regarding the moratorium onprincipal repayments on billion dlrs of south africas billion dlr external debt the agreement on the moratorium with some creditorbanks expires on june we have had a series of discussionswith a great number of banks both bilaterally and individuallyon the foreign debt situation in preparation for april stalssaid he said no date has been set for the meeting and declinedto comment on published reports in the past few months thatbanks may demand accelerated repayments banking sources here said only an escalation of southafrican political unrest would increase foreign pressure onrepayments finance minister barend du plessis said last month that inthe forthcoming talks south africa would give a fair deal toall creditors but not agree to unrealistic demands reuter
0,french cereal exports through rouen fall paris march french cereal exports through the port ofrouen fell pct to tonnes during the period february to from for the period february to lastyear trade sources said main destinations were saudi arabia with tonnes ofbarley the soviet union of wheat italy ofwheat spain of wheat and maize china of wheatand algeria of wheat between february and today five ships have loaded tonnes of cereals the sources added the tonnes comprised tonnes of wheat forchina of wheat for the soviet union and of wheatfor algeria by this friday sources estimated a further tonnesof cereals will have been loaded comprising tonnes ofbarley of wheat and of rapeseed for the sovietunion of wheat for sri lanka of wheat for chinaand of wheat for poland reuter
0,allegheny power system inc ayp sets payout new york march qtly div cts vs cts prior pay march record march reuter
0,iea says opec february crude output mln bpd paris march opec produced an average mln barrelsper day bpd of crude oil in february down from mln theprevious month and an overall mln bpd in fourth quarter the international energy agency said a few opec countries last month exceeded the productionquotas set at their last conference in december but liftingswere reduced from several countries it said in its latestmonthly oil market report these cutbacks were due in part to buyer resistance tofixed prices introduced from february particularly forfixed volumes over an extended period it gave this breakdown for opec crude output in mln bpd fourth qtr january february saudi arabia iran iraq uae kuwait neutral zone qatar nigeria libya fourth qtr january february algeria gabon venezuela ecuador indonesia total the iea said while saudi production stayed below its quotaof mln bpd actual sales might exceed output due tonorbec stock disposals contracts for saudi crude have beensigned but it is understood they have much leeway in requiredliftings the report said the reduction in iraqi air attacks oniranian export facilities allowed irans output to reach mln bpd in january but buyer resistance to fixed pricesapparently cut february production it said iraqi exports are about mln bpd through theturkish pipeline mln by truck through jordan and mln via the saudi pipeline to yanbu internalconsumption is some mln bpd the iea estimated total noncommunist world oil supply infebruary at mln bpd down from mln in january and mln in the fourth quarter the february world supply figure is made up of mln bpdopec crude production mln bpd opec natural gas liquidsngls mln bpd oecd crude and ngls mln bpd otherdeveloping countries crude and ngls net trade of mln bpdwith centrally planned economies mln bpd ofnonconventional crudes such as tar sands and oil from coaland mln bpd from processiing gains within the oecd preliminary norwegian data show record mln bpd output in january with lower production expectedin february in accordance with government curtailments ofapproximately bpd announced in support of opec reuter
0,azp group azp unit redeems preferred stock phoenix march azp group inc said its subsidiaryarizona publc service will redeem on june all of itsoutstanding shares of its dlr cummulative preferred stockseries o dlr par value the redemption price will be dlrs per share plusoccurred dividends in accordiance with its terms of the orignaloffering the company said the company issued two mln shars ofthe stock in may retiring the series at the first call date will save thecompnay and its customers about three mln dlrs annually in financing costs said the company reuter
0,egypt to receive mln dlr cash grant washington march the united states said it wastransferring mln dlrs in aid to egypt as a cash grant tohelp boost its ailing economy the funds are part of mln dlrs in economic aid voted bycongress for state department spokeswoman phyllis oakley stressed thatthe transfer was not unexpected and told reporters we simplywant to point out our continued support for egypts reform andthe efforts they are taking to reform the economy and createeconomic growth reuter
1,india reported buying two white sugar cargoes london march india is reported to have bought twowhite sugar cargoes for aprilmay shipment at its tender todaynear dlrs a tonne cost and freight and could be seeking athird cargo traders said a british operator is believed to have sold one of thecargoes while an austrian concern is thought to have featuredin the second cargo sale they said reuter
1,tokyo optical issues equity warrant eurobond london april tokyo optical co ltd is issuing a mlndlr equity warrant eurobond due april paying anindicated coupon of pct and priced at par lead managerdaiwa europe ltd said the issue is guaranteed by mitsui bank ltd and final termswill be set on april the issue is available in denominationsof dlrs and will be listed in luxembourg the sellingconcession is pct while management and underwritingcombined pays pct the warrants are exercisable from may until april the payment date is april reuter
0,stanley works swk sets quarterly new britain conn march qtly div cts vs cts prior pay march record march reuter
0,saysayi to take rd qtr loss from sale leominster mass march say industries inc said itexpects a loss of about two mln dlrs in its third quarter endedfebruary from the proposed sale of its omnilab inc healthcare unit say said its board of directors approved the units salebecause omnilab was losing about dlrs a quarter we no longer see a nearterm prospect for a reasonablereturn on our investment romilly humphries say presidentand chief executive officer said say said proceeds from the sale would be used toincrease the companys market share in automotive productspackaging and diversify its packaging capabilities reuter
0,norton nrt to sell south african operations worcester mass march norton co said it has agreed tosell its remaining south african business norton co pty ltdto global mining and industrial corp of south africa forundisclosed terms the company said the unit accounts for less than two pct ofnorton revenues and is being sold because growing societalpressures in the united states and the unsettled situation insouth africa had required a disproportionate amount ofmanagement tiome to oversee norton said the unit is profitable norton said it will provide the south afrcian unit withfuture technical support and products makde under thatagreement will continue to be marketed under the nortontrademark reuter
0,baker bko sues to force hughes ht merger houston march baker international corp said it hasfiled suit in state court in houston to compel hughes tool coto complete its proposed merger with baker late yesterday hughes said it had terminated the mergeragreement because baker would not agree to an alternativedivestiture plan devised by hughes hughes board hadpreviously found unacceptable a us justice department consentdecree that would have required broader divestitures baker said it has not obtained any satisfactory explanationfrom hughes of its objections to the provisions of the justicedepartment consent decree hughes yesterday adjourned the special meeting at whichshareholders were to vote on the merger without permitting thecounting of votes on the deal baker said it believes the votewas overwhelmingly in favor of the merger baker said the new terms that hughes proposed for themerger as an alternative to the consent decree were moreburdensome than those of the consent decree themselves baker said divestitures under the consent decree wouldreduce revenues for the combined company by about mln dlrsor three pct baker said it will continue to pursue the divestitures ofthe units named in the consent decree it said its suit names as defendants hughes and certain ofits directors and seeks either an injunction forcing hughes tolive up to the merger agreement or substantial monetarydamages it did not name baker said it believes the merger to be in the bestinterests of shareholders of both companies reuter
0,new jersey resources njr files to offer stock wall nj march new jersey resources corp said itfiled with the securities and exchange commission to offer mln common shares through managing underwriters merrill lynchcapital markets and ef hutton and co the utility holding company said the offering should becompleted in late march or early april net proceeds will be used to reduce debt at the companysmain subsidiary new jersey natural gas co reuter
1,syria seeking white sugar on april trade london april syria will hold a buying tender on april for tonnes of white sugar for shipment in june julyand august at a rate of tonnes a month traders said reuter
0,us corn sorghum payments cashcerts washington march eligible producers of crop uscorn and sorghum will receive an estimated mln dlrs indeficiency payments pct in generic commodity certificatesand pct in cash the us agriculture department said it said corn producers will receive about mln dlrs andsorghum producers about mln dlrs only the cash portion of the payments will be subject tothe pct reduction in compliance with the grammrudmanbudget deficit control act of it said corn and sorghum producers who requested advance deficiencypayments have already received about billion dlrs and mln dlrs respectively usda said the department said deficiency payment rates of centsper bushel for corn and cents per bushel for sorghum werereceived by producers requesting advance payments deficiency payments are calculated as the differencebetween an established target price and the higher of the basicloan rate or the national average price received by farmersduring the first five months of the marketing year septemberjanuary national weighted average market prices for the first fivemonths of the season were dlrs per bushel for corn and dlrs per bushel for sorghum eligible corn producers willbe paid cts per bushel based on the difference between the target price and the dlr per bushel basic loan rate sorghum producers deficiency payment rate will be centsper bushel based on the difference between the dlrs perbushel target price and the dlrs per bushel basic loanrate the deficiency payment rates for both commodities are themaximum permitted by law the department said eligible corn and sorghum producers will receive another crop deficiency payment in october if the national averagemarket prices received by farmers during the entire marketingyear for both commodities are below the basic loan rates thedepartment said the payments will be issued through local agriculturalstabilization and conservation service offices it said reuter
0,afg industries afg debt affirmed by sp new york march standard and poors corp said itaffirmed the bbplus rating on afg industries incs mlndlrs of subordinated debt s and p said it believed afg would make acquisitions ofmoderate size in the next few years afgs healthy cash flowand pro forma cash balances of mln dlrs at september should be adequate to fund internal expansion andmoderate acquisitions while afgs participation in a billion dlr bid for learsiegler inc was aggressive afg was mainly interested in learsprofitable auto glass operations s and p noted reuter
0,sas cuts peakseason us discount air fares new york march scandinavian airline system said ithas cut the price of its peakseason super apex fares from newyork to scandinavia about dlrs the airline said there will be comparable savings fromother us gateways the new fares which are subject togovernment approval were introduced so sas can remaincompetitive with all scheduled carriers from the united statesto scandinavia it said sas said the price of a roundtrip super apex ticket fromnew york to copenhagen oslo bergen and gothenburg during theshoulder season the month of may and from midaugust tomidseptember will be dlrs midweek and dlrs onweekends with stockholm dlrs higher reuter
0,usussr trade imbalance cited as problem washington mar us purchases of soviet products mustincrease before the soviet union will buy more us goods asoviet trade official told reuters american exports to the soviet union depend on sovietexports to the united states said albert melknikov deputytrade representative of the soviet union to the united states one should not forget that it is impossible only to buyfrom the united states we must be able to sell our products tothe united states as well he said in an interview the soviet trade deficit with the united states totalledaround two billion dlrs in melnikov said reuter
1,unilever seeks buyer for stauffer chemical london april unilever plc and nv unas has issued aprospectus through investment bankers goldman sachs and coseeking a buyer for stauffer chemical co of the us whichit acquired with the recent takeover of chesebroughpondsinc a unilever spokesman said he noted unilever has been indicating plans to dispose ofstauffer plus some smaller assets of chesebrough since thebid was made in december the stauffer sale prospectus has been sent in recent weeksto a number of companies expressing interest the unilever spokesman declined to say how much the groupexpected to receive for stauffer chesebroughs footwear and tennis racket businesses arealso likely to be disposed of he added immediately available financial information on staufferwhich is whollyowned was limited he added nine month salesto september were about billion dlrs unilever aquired chesebrough for billion dlrs in orderto benefit from its wellknown toiletry brands and foodproducts reuter
0,holiday corp hia hotel group adds properties memphis tenn march holiday corps holiday inn hotelgroup said it will add a record hotels with rooms toits international division as part of its plan to double itspresence abroad by the company said its international division will reach rooms by this spring classifying it as the eighthlargest hotel chain in the world holiday said by the end ofthe year there will be approximately holiday inn hotels in countries the company said it plans to expand from to hotels inits asiapacific region and to in its europemiddleeastafrica regionby for the hotel group will focus on expansion onwestern europe and asia citing china as an untapped source forthe international lodging industry holiday also said it will concentrate on city center hotelsin key destination cities in western europe catering primarilyto business travelers some of those cities where holiday said it will open newproperties this year include amsterdam lyonatlas and lisbon reuter
0,boeing ba gets mln dlr contract washington march the boeing co has received a mlndlr contract for work on the ea awacs radar plane programthe air force said reuter
0,electrolux and gillette in joint venture stockholm march the gillette company gsn andswedens electrolux ab eluxst said they would form apartnership to commercialise a new technology developed by theus firm which uses solar cells to generate electricity electrolux is interested in harnessing the technology toproduce portable domestic appliances and will provide capitaland development contracts for the joint venture the two companies are to establish a laboratory outsideboston to develop what are known as thermophotovoltaic tpvtechnologies that convert hydrocarbon fuels such as gasolineinto light and electricity through the use of solar cells reuter
1,tanzanian railways secure mln dlrs aid dar es salaam march staterun tanzania railwaycorporation trc has secured mln dlrs aid from banks andeuropean countries for a oneyear emergency repair programtransport minister mustafa nyanganyi said nyanganyi told reuters on his return from a world banksponsored donors conference in new york that the aid wouldenable trc to buy spares for locomotives overhaul wagons and replace sleepers over the next months the world bank african development bank europeancommunity canada belgium west germany britain swedenitaly and denmark had contributed to the package he said trc runs a rail network linking dar es salaam and thenorthern port of tanga with the coffeegrowing area aroundmount kilimanjaro and ports on lake victoria and laketanganyika it is under separate administration from thetanzaniazambia railway linking dar es salaam with the zambiancopperbelt and the railway system of southern africa which hasalready received substantial aid as part of internationalefforts to ease the dependence of landlocked african states ontrade routes through south africa but this is the first international aid package for trcwhich also carries cargo for uganda zaire and burundi reuter
1,greece seeking ec sugar next month at tender london march greece will hold a buying tender onapril for reply by april for tonnes of whitesugar from ec member countries for delivery in four equaltranches in may june july and august traders said reuter
1,kuwait said seeking foreign protection for oil washington april kuwait has asked at least fourcountries including the united states soviet union britainand china for temporary use of their flags or tankers toprotect kuwaiti oil shipments in the troubled persian gulfreagan administration officials said the officials confirmed a new york times report that kuwaitwants to transfer some of its oil tankers to us or sovietregistration in hopes iran would be reluctant to launch newsilkworm missiles at superpower flags the united states has vowed to keep the gulf open tointernational oil traffic and has warned tehran against usingthe chinesemade missiles recently installed in iran near themouth of the gulf they the kuwaitis have also asked britain china andpossibly some other european countries to lease tankers tocarry their oil one of the administration officials who askednot to be identified told reuters the united states is considering the request to temporarilytransfer kuwaiti ships to american registration but such amove could create insurance and other problems the officialssaid us defense officials told reuters yesterday that kuwaithad decided for at least the time being not to accept a usoffer to use american warships to escort its tankers in thegulf where both iran and iraq have been attacking shipping reuter
0,systemed symd installs pharmacy system long beach calif march systemed inc said it has solda pharmacy module to bed memorial medical center of longbeach calif pharmacy module is a computerized drug information system value was not disclosed reuter
0,coffee price drop not affecting colombias debt bogota march the sharp fall in international coffeeprices will not affect colombias external credit situationfinance minister cesar gaviria told reuters our foreign debt is high but we can pay and i hope theforeign banking community will maintain its position toward ushe said he said the current decline on world coffee markets was nottotally unexpected and would have no immediate bearing oncolombias financial state which he described as sound gaviria said the decline in coffee prices could mean a lossof billion dlrs in revenues for the conservative party and the countrys largest tradeunion called this week for the debt to be rescheduled followingthe price drop colombia the only major latin american country not to haverescheduled its external public debt has a total foreign debtof billion dlrs reuter
1,genentech convertible bond upped to mln dlrs london march the convertible eurobond issue announcedyesterday for genentech inc geneo has been increased to atotal of mln dlrs from mln credit suisse first bostonltd csfb said as lead manager the coupon has been set at five pct and conversion price at dlrs per share which represents a pct premium overgenentechs stock closing level of on the new york stockexchange last night payment date has been brought forward to march frommarch and the bonds will mature on march reuter
0,japanese banks seen agreeing debt risk scheme by tsukasa maekawa reuters tokyo march japanese creditor banks are close to adecision to jointly establish an offshore firm to which theywill transfer part of their title to possibly unrecoverabledebts owed by developing nations international financialsources told reuters details of the deal are likely be decided next week and thefirm set up before the end of the month they said the scheme is intended to improve financial management atthe banks and reduce the risk of problems in the event of debtsturning bad the sources said last weeks announcement by brazil that it wouldindefinitely suspend interest payments on an estimated billion dlrs owed to commercial banks prompted japanesecreditors to finalise the project the sources said major japanese banks have been considering a plan to avoida debt crisis since the start of the year they said there are likely to be at least participating banks andperhaps as many as they said about japanese commercial banks have outstanding loanstotalling over billion dlrs to brazil accounting for about pct of all commercial loans to that country the most likely venue for the envisaged firm is thecaribbean tax haven of the cayman islands the sources said the idea is to create a pool of funds in the firm withparticipating creditor banks holding the firms stock the firm will then use the funds to buy from itsstockholding banks title to repayments of specified foreignloans which are potentially bad the sources said the stockholding banks will draw up a list of such loans subject to the scheme would be loans extended todebtridden countries such as mexico and argentina they said the financial sources said interest payments to the firmwould not be taxed because of its location japanese banks haveasked the finance ministry to increase tax breaks on loan lossreserves but the ministry has not yet complied a senior ministry official welcomed the scheme and said itmay encourage new lending to developing countries the ministry instructs banks to establish reserves for upto five pct of their loans to financially troubledcountries but it only grants tax breaks on reserves accountingfor one pct of the loans reuter
0,aid corp aidc raises quarterly dividend des moines iowa march qtly div nine cts vs eight cts in prior qtr payable march record march reuter
